iteration design nrow ncol nstep y 
3 UniPro 40 4 1 17.9982315982175
3 UniPro 40 4 2 17.9982315982175
3 UniPro 40 4 3 17.4532472635316
3 UniPro 40 4 4 17.4532472635316
3 UniPro 40 4 5 15.5816320380946
3 UniPro 40 4 6 15.5816320380946
3 UniPro 40 4 7 15.5816320380946
3 UniPro 40 4 8 15.5816320380946
3 UniPro 40 4 9 15.5816320380946
3 UniPro 40 4 10 15.5816320380946
3 UniPro 40 4 11 15.5816320380946
3 UniPro 40 4 12 15.5816320380946
3 UniPro 40 4 13 15.5816320380946
3 UniPro 40 4 14 15.5816320380946
3 UniPro 40 4 15 15.5816320380946
3 UniPro 40 4 16 15.5816320380946
3 UniPro 40 4 17 15.5816320380946
3 UniPro 40 4 18 15.5816320380946
3 UniPro 40 4 19 15.5816320380946
3 UniPro 40 4 20 15.5816320380946
3 UniPro 40 4 21 15.5816320380946
3 UniPro 40 4 22 15.5816320380946
3 UniPro 40 4 23 15.5816320380946
3 UniPro 40 4 24 15.5816320380946
3 UniPro 40 4 25 15.5816320380946
3 UniPro 40 4 26 15.5816320380946
3 UniPro 40 4 27 15.5816320380946
3 UniPro 40 4 28 15.5816320380946
3 UniPro 40 4 29 15.5816320380946
3 UniPro 40 4 30 15.5816320380946
8 UniPro 40 4 1 15.0997191401421
8 UniPro 40 4 2 15.0690038103599
8 UniPro 40 4 3 15.0690038103599
8 UniPro 40 4 4 14.9675861958
8 UniPro 40 4 5 14.9675861958
8 UniPro 40 4 6 13.0700730308177
8 UniPro 40 4 7 13.0700730308177
8 UniPro 40 4 8 13.0700730308177
8 UniPro 40 4 9 13.0700730308177
8 UniPro 40 4 10 13.0700730308177
8 UniPro 40 4 11 13.0700730308177
8 UniPro 40 4 12 12.9951701687789
8 UniPro 40 4 13 12.9951701687789
8 UniPro 40 4 14 12.9951701687789
8 UniPro 40 4 15 12.9951701687789
8 UniPro 40 4 16 12.9951701687789
8 UniPro 40 4 17 12.9951701687789
8 UniPro 40 4 18 12.9951701687789
8 UniPro 40 4 19 12.9951701687789
8 UniPro 40 4 20 12.9951701687789
8 UniPro 40 4 21 12.9951701687789
8 UniPro 40 4 22 12.9951701687789
8 UniPro 40 4 23 12.9951701687789
8 UniPro 40 4 24 12.9951701687789
8 UniPro 40 4 25 12.9951701687789
8 UniPro 40 4 26 12.9951701687789
8 UniPro 40 4 27 12.9951701687789
8 UniPro 40 4 28 12.9951701687789
8 UniPro 40 4 29 12.9951701687789
8 UniPro 40 4 30 12.9951701687789
4 UniPro 40 4 1 18.3894628089887
4 UniPro 40 4 2 17.412187942579
4 UniPro 40 4 3 17.412187942579
4 UniPro 40 4 4 17.2242254409039
4 UniPro 40 4 5 17.2242254409039
4 UniPro 40 4 6 15.8368990329146
4 UniPro 40 4 7 15.7786266101504
4 UniPro 40 4 8 15.7786266101504
4 UniPro 40 4 9 15.7786266101504
4 UniPro 40 4 10 15.7786266101504
4 UniPro 40 4 11 15.7786266101504
4 UniPro 40 4 12 15.7786266101504
4 UniPro 40 4 13 15.7786266101504
4 UniPro 40 4 14 15.7786266101504
4 UniPro 40 4 15 15.7786266101504
4 UniPro 40 4 16 15.7786266101504
4 UniPro 40 4 17 15.7786266101504
4 UniPro 40 4 18 15.7786266101504
4 UniPro 40 4 19 15.7786266101504
4 UniPro 40 4 20 15.7786266101504
4 UniPro 40 4 21 15.7786266101504
4 UniPro 40 4 22 15.7786266101504
4 UniPro 40 4 23 15.7786266101504
4 UniPro 40 4 24 15.7786266101504
4 UniPro 40 4 25 15.7786266101504
4 UniPro 40 4 26 15.7786266101504
4 UniPro 40 4 27 15.7786266101504
4 UniPro 40 4 28 15.7786266101504
4 UniPro 40 4 29 15.7786266101504
4 UniPro 40 4 30 15.7786266101504
1 UniPro 40 4 1 9.53652255327661
1 UniPro 40 4 2 7.84527526430291
1 UniPro 40 4 3 6.20106948261166
1 UniPro 40 4 4 5.92804191979019
1 UniPro 40 4 5 5.92804191979019
1 UniPro 40 4 6 5.92804191979019
1 UniPro 40 4 7 5.81379735602542
1 UniPro 40 4 8 5.81379735602542
1 UniPro 40 4 9 5.81379735602542
1 UniPro 40 4 10 5.81379735602542
1 UniPro 40 4 11 5.81379735602542
1 UniPro 40 4 12 5.81379735602542
1 UniPro 40 4 13 5.81379735602542
1 UniPro 40 4 14 5.81379735602542
1 UniPro 40 4 15 4.75934976293171
1 UniPro 40 4 16 4.75934976293171
1 UniPro 40 4 17 4.75934976293171
1 UniPro 40 4 18 3.96731928973123
1 UniPro 40 4 19 3.96731928973123
1 UniPro 40 4 20 3.96731928973123
1 UniPro 40 4 21 3.96731928973123
1 UniPro 40 4 22 3.96731928973123
1 UniPro 40 4 23 3.96731928973123
1 UniPro 40 4 24 3.96731928973123
1 UniPro 40 4 25 3.96731928973123
1 UniPro 40 4 26 3.96731928973123
1 UniPro 40 4 27 3.29613850127226
1 UniPro 40 4 28 3.29613850127226
1 UniPro 40 4 29 3.29613850127226
1 UniPro 40 4 30 3.29613850127226
10 UniPro 40 4 1 18.4116150245161
10 UniPro 40 4 2 18.4116150245161
10 UniPro 40 4 3 18.4116150245161
10 UniPro 40 4 4 18.4116150245161
10 UniPro 40 4 5 16.9074972354791
10 UniPro 40 4 6 16.433476679911
10 UniPro 40 4 7 16.433476679911
10 UniPro 40 4 8 16.433476679911
10 UniPro 40 4 9 16.433476679911
10 UniPro 40 4 10 16.433476679911
10 UniPro 40 4 11 16.433476679911
10 UniPro 40 4 12 16.433476679911
10 UniPro 40 4 13 16.433476679911
10 UniPro 40 4 14 16.433476679911
10 UniPro 40 4 15 16.433476679911
10 UniPro 40 4 16 16.433476679911
10 UniPro 40 4 17 16.433476679911
10 UniPro 40 4 18 16.433476679911
10 UniPro 40 4 19 16.433476679911
10 UniPro 40 4 20 16.433476679911
10 UniPro 40 4 21 16.433476679911
10 UniPro 40 4 22 16.433476679911
10 UniPro 40 4 23 16.433476679911
10 UniPro 40 4 24 16.433476679911
10 UniPro 40 4 25 16.433476679911
10 UniPro 40 4 26 16.433476679911
10 UniPro 40 4 27 16.433476679911
10 UniPro 40 4 28 16.433476679911
10 UniPro 40 4 29 16.433476679911
10 UniPro 40 4 30 16.433476679911
7 UniPro 40 4 1 18.2860755463909
7 UniPro 40 4 2 18.2860755463909
7 UniPro 40 4 3 11.2853609483373
7 UniPro 40 4 4 11.2853609483373
7 UniPro 40 4 5 11.2853609483373
7 UniPro 40 4 6 10.4821317475269
7 UniPro 40 4 7 10.0592296276847
7 UniPro 40 4 8 10.0592296276847
7 UniPro 40 4 9 10.0592296276847
7 UniPro 40 4 10 10.0592296276847
7 UniPro 40 4 11 10.0592296276847
7 UniPro 40 4 12 10.0592296276847
7 UniPro 40 4 13 9.11066592076662
7 UniPro 40 4 14 9.11066592076662
7 UniPro 40 4 15 9.11066592076662
7 UniPro 40 4 16 8.26205757896296
7 UniPro 40 4 17 8.24530812236718
7 UniPro 40 4 18 6.94395982718375
7 UniPro 40 4 19 6.94395982718375
7 UniPro 40 4 20 6.94395982718375
7 UniPro 40 4 21 6.94395982718375
7 UniPro 40 4 22 6.94395982718375
7 UniPro 40 4 23 6.94395982718375
7 UniPro 40 4 24 6.94395982718375
7 UniPro 40 4 25 6.94395982718375
7 UniPro 40 4 26 6.94395982718375
7 UniPro 40 4 27 5.32426689598018
7 UniPro 40 4 28 5.32426689598018
7 UniPro 40 4 29 5.32426689598018
7 UniPro 40 4 30 5.32426689598018
2 UniPro 40 4 1 16.5723417639493
2 UniPro 40 4 2 16.5723417639493
2 UniPro 40 4 3 16.387035869363
2 UniPro 40 4 4 16.387035869363
2 UniPro 40 4 5 16.387035869363
2 UniPro 40 4 6 15.4252560841875
2 UniPro 40 4 7 15.4252560841875
2 UniPro 40 4 8 15.0217797712403
2 UniPro 40 4 9 14.3094132223884
2 UniPro 40 4 10 13.941306170507
2 UniPro 40 4 11 11.3948128992161
2 UniPro 40 4 12 11.1180977848413
2 UniPro 40 4 13 8.73316731807806
2 UniPro 40 4 14 8.73316731807806
2 UniPro 40 4 15 8.73316731807806
2 UniPro 40 4 16 8.73316731807806
2 UniPro 40 4 17 8.73316731807806
2 UniPro 40 4 18 8.37150153149702
2 UniPro 40 4 19 8.37150153149702
2 UniPro 40 4 20 8.37150153149702
2 UniPro 40 4 21 7.60669183545641
2 UniPro 40 4 22 7.60669183545641
2 UniPro 40 4 23 7.60669183545641
2 UniPro 40 4 24 7.60669183545641
2 UniPro 40 4 25 7.60669183545641
2 UniPro 40 4 26 7.60669183545641
2 UniPro 40 4 27 7.60669183545641
2 UniPro 40 4 28 7.60669183545641
2 UniPro 40 4 29 7.60669183545641
2 UniPro 40 4 30 7.60669183545641
5 UniPro 40 4 1 10.8956181988231
5 UniPro 40 4 2 10.7047538977968
5 UniPro 40 4 3 8.31521877901163
5 UniPro 40 4 4 8.31521877901163
5 UniPro 40 4 5 8.31521877901163
5 UniPro 40 4 6 8.31521877901163
5 UniPro 40 4 7 8.31521877901163
5 UniPro 40 4 8 7.18487985239473
5 UniPro 40 4 9 7.18487985239473
5 UniPro 40 4 10 6.51135843131135
5 UniPro 40 4 11 6.51135843131135
5 UniPro 40 4 12 5.55698286584198
5 UniPro 40 4 13 5.55698286584198
5 UniPro 40 4 14 5.55698286584198
5 UniPro 40 4 15 5.55698286584198
5 UniPro 40 4 16 3.91450342587284
5 UniPro 40 4 17 3.91450342587284
5 UniPro 40 4 18 3.91450342587284
5 UniPro 40 4 19 3.91450342587284
5 UniPro 40 4 20 3.91450342587284
5 UniPro 40 4 21 3.91450342587284
5 UniPro 40 4 22 3.76196081134038
5 UniPro 40 4 23 3.72386886553295
5 UniPro 40 4 24 3.72386886553295
5 UniPro 40 4 25 3.72386886553295
5 UniPro 40 4 26 3.72386886553295
5 UniPro 40 4 27 3.72386886553295
5 UniPro 40 4 28 3.72386886553295
5 UniPro 40 4 29 3.72386886553295
5 UniPro 40 4 30 3.72386886553295
9 UniPro 40 4 1 13.3018352090351
9 UniPro 40 4 2 13.3018352090351
9 UniPro 40 4 3 11.1999160404858
9 UniPro 40 4 4 11.1999160404858
9 UniPro 40 4 5 11.1999160404858
9 UniPro 40 4 6 11.1999160404858
9 UniPro 40 4 7 6.47257648451238
9 UniPro 40 4 8 6.47257648451238
9 UniPro 40 4 9 6.47257648451238
9 UniPro 40 4 10 6.47257648451238
9 UniPro 40 4 11 6.47257648451238
9 UniPro 40 4 12 5.9345643007329
9 UniPro 40 4 13 5.9345643007329
9 UniPro 40 4 14 4.45969735114746
9 UniPro 40 4 15 4.45969735114746
9 UniPro 40 4 16 4.45969735114746
9 UniPro 40 4 17 4.45969735114746
9 UniPro 40 4 18 4.45969735114746
9 UniPro 40 4 19 4.45969735114746
9 UniPro 40 4 20 4.45969735114746
9 UniPro 40 4 21 4.45969735114746
9 UniPro 40 4 22 4.45969735114746
9 UniPro 40 4 23 4.45969735114746
9 UniPro 40 4 24 4.45969735114746
9 UniPro 40 4 25 4.45969735114746
9 UniPro 40 4 26 4.45969735114746
9 UniPro 40 4 27 4.45969735114746
9 UniPro 40 4 28 4.45969735114746
9 UniPro 40 4 29 4.45969735114746
9 UniPro 40 4 30 4.45969735114746
6 UniPro 40 4 1 14.8167044339993
6 UniPro 40 4 2 14.8167044339993
6 UniPro 40 4 3 14.8167044339993
6 UniPro 40 4 4 14.1773492456876
6 UniPro 40 4 5 14.1773492456876
6 UniPro 40 4 6 13.4331309272771
6 UniPro 40 4 7 13.4331309272771
6 UniPro 40 4 8 12.7158945228075
6 UniPro 40 4 9 12.7158945228075
6 UniPro 40 4 10 12.140943036553
6 UniPro 40 4 11 12.140943036553
6 UniPro 40 4 12 12.140943036553
6 UniPro 40 4 13 12.140943036553
6 UniPro 40 4 14 12.140943036553
6 UniPro 40 4 15 12.140943036553
6 UniPro 40 4 16 12.140943036553
6 UniPro 40 4 17 12.140943036553
6 UniPro 40 4 18 11.8160061464713
6 UniPro 40 4 19 11.8160061464713
6 UniPro 40 4 20 11.8160061464713
6 UniPro 40 4 21 11.3747272720322
6 UniPro 40 4 22 11.3747272720322
6 UniPro 40 4 23 11.3747272720322
6 UniPro 40 4 24 11.3747272720322
6 UniPro 40 4 25 11.3747272720322
6 UniPro 40 4 26 10.5751428442438
6 UniPro 40 4 27 9.33752767775463
6 UniPro 40 4 28 9.33752767775463
6 UniPro 40 4 29 9.33752767775463
6 UniPro 40 4 30 9.33752767775463
13 UniPro 40 4 1 17.3666494184822
13 UniPro 40 4 2 17.3666494184822
13 UniPro 40 4 3 17.3666494184822
13 UniPro 40 4 4 17.3666494184822
13 UniPro 40 4 5 17.3666494184822
13 UniPro 40 4 6 17.3666494184822
13 UniPro 40 4 7 13.6069005396691
13 UniPro 40 4 8 13.6069005396691
13 UniPro 40 4 9 13.6069005396691
13 UniPro 40 4 10 13.6069005396691
13 UniPro 40 4 11 13.6069005396691
13 UniPro 40 4 12 13.6069005396691
13 UniPro 40 4 13 13.6069005396691
13 UniPro 40 4 14 13.6069005396691
13 UniPro 40 4 15 13.6069005396691
13 UniPro 40 4 16 13.6069005396691
13 UniPro 40 4 17 13.6069005396691
13 UniPro 40 4 18 12.9352167949254
13 UniPro 40 4 19 12.9352167949254
13 UniPro 40 4 20 12.9352167949254
13 UniPro 40 4 21 12.9352167949254
13 UniPro 40 4 22 12.9352167949254
13 UniPro 40 4 23 12.9352167949254
13 UniPro 40 4 24 12.9352167949254
13 UniPro 40 4 25 12.9352167949254
13 UniPro 40 4 26 12.9352167949254
13 UniPro 40 4 27 12.9352167949254
13 UniPro 40 4 28 12.9352167949254
13 UniPro 40 4 29 12.9352167949254
13 UniPro 40 4 30 12.9352167949254
11 UniPro 40 4 1 13.3631399581305
11 UniPro 40 4 2 13.3631399581305
11 UniPro 40 4 3 13.3631399581305
11 UniPro 40 4 4 13.3631399581305
11 UniPro 40 4 5 13.3631399581305
11 UniPro 40 4 6 13.3631399581305
11 UniPro 40 4 7 13.3631399581305
11 UniPro 40 4 8 13.3631399581305
11 UniPro 40 4 9 13.3631399581305
11 UniPro 40 4 10 13.3631399581305
11 UniPro 40 4 11 13.3631399581305
11 UniPro 40 4 12 12.5618466369227
11 UniPro 40 4 13 12.5618466369227
11 UniPro 40 4 14 11.8816554228875
11 UniPro 40 4 15 11.8816554228875
11 UniPro 40 4 16 11.8816554228875
11 UniPro 40 4 17 11.8816554228875
11 UniPro 40 4 18 11.8816554228875
11 UniPro 40 4 19 11.7557336906114
11 UniPro 40 4 20 11.7557336906114
11 UniPro 40 4 21 11.7557336906114
11 UniPro 40 4 22 11.7557336906114
11 UniPro 40 4 23 11.7557336906114
11 UniPro 40 4 24 11.7557336906114
11 UniPro 40 4 25 11.7557336906114
11 UniPro 40 4 26 11.7557336906114
11 UniPro 40 4 27 11.7557336906114
11 UniPro 40 4 28 9.79019209901551
11 UniPro 40 4 29 9.79019209901551
11 UniPro 40 4 30 7.28464508436727
20 UniPro 40 4 1 16.460367453696
20 UniPro 40 4 2 16.4034939815129
20 UniPro 40 4 3 14.6563539541365
20 UniPro 40 4 4 14.5348255683306
20 UniPro 40 4 5 12.1640236951285
20 UniPro 40 4 6 12.1640236951285
20 UniPro 40 4 7 12.1640236951285
20 UniPro 40 4 8 12.1640236951285
20 UniPro 40 4 9 12.1640236951285
20 UniPro 40 4 10 12.1640236951285
20 UniPro 40 4 11 12.1640236951285
20 UniPro 40 4 12 12.1640236951285
20 UniPro 40 4 13 12.1640236951285
20 UniPro 40 4 14 12.1640236951285
20 UniPro 40 4 15 12.1640236951285
20 UniPro 40 4 16 12.1640236951285
20 UniPro 40 4 17 12.1640236951285
20 UniPro 40 4 18 12.1640236951285
20 UniPro 40 4 19 12.1640236951285
20 UniPro 40 4 20 12.1640236951285
20 UniPro 40 4 21 12.1640236951285
20 UniPro 40 4 22 12.1640236951285
20 UniPro 40 4 23 12.1640236951285
20 UniPro 40 4 24 12.1640236951285
20 UniPro 40 4 25 12.1640236951285
20 UniPro 40 4 26 12.1640236951285
20 UniPro 40 4 27 12.1640236951285
20 UniPro 40 4 28 12.1640236951285
20 UniPro 40 4 29 12.1640236951285
20 UniPro 40 4 30 12.1640236951285
14 UniPro 40 4 1 14.0158604500154
14 UniPro 40 4 2 14.0158604500154
14 UniPro 40 4 3 13.6251100759158
14 UniPro 40 4 4 13.3461782763304
14 UniPro 40 4 5 11.1733870849441
14 UniPro 40 4 6 10.4307497403372
14 UniPro 40 4 7 8.8446513178054
14 UniPro 40 4 8 8.8446513178054
14 UniPro 40 4 9 8.8446513178054
14 UniPro 40 4 10 8.8446513178054
14 UniPro 40 4 11 7.67976123025029
14 UniPro 40 4 12 7.67976123025029
14 UniPro 40 4 13 7.67976123025029
14 UniPro 40 4 14 7.67976123025029
14 UniPro 40 4 15 7.67976123025029
14 UniPro 40 4 16 7.67976123025029
14 UniPro 40 4 17 7.67976123025029
14 UniPro 40 4 18 7.67976123025029
14 UniPro 40 4 19 7.67976123025029
14 UniPro 40 4 20 7.67976123025029
14 UniPro 40 4 21 7.67976123025029
14 UniPro 40 4 22 7.67976123025029
14 UniPro 40 4 23 7.67976123025029
14 UniPro 40 4 24 7.67976123025029
14 UniPro 40 4 25 6.43028372810356
14 UniPro 40 4 26 6.43028372810356
14 UniPro 40 4 27 6.43028372810356
14 UniPro 40 4 28 6.43028372810356
14 UniPro 40 4 29 6.43028372810356
14 UniPro 40 4 30 6.43028372810356
17 UniPro 40 4 1 17.3716080856157
17 UniPro 40 4 2 14.5629065125016
17 UniPro 40 4 3 14.5629065125016
17 UniPro 40 4 4 13.3292730875047
17 UniPro 40 4 5 11.0021661678309
17 UniPro 40 4 6 11.0021661678309
17 UniPro 40 4 7 11.0021661678309
17 UniPro 40 4 8 11.0021661678309
17 UniPro 40 4 9 11.0021661678309
17 UniPro 40 4 10 11.0021661678309
17 UniPro 40 4 11 11.0021661678309
17 UniPro 40 4 12 10.7593591898396
17 UniPro 40 4 13 10.7593591898396
17 UniPro 40 4 14 10.7593591898396
17 UniPro 40 4 15 10.7593591898396
17 UniPro 40 4 16 10.7593591898396
17 UniPro 40 4 17 10.1251454210539
