iteration design nrow ncol nstep y 
3 UniPro 60 6 1 145.530774319942
3 UniPro 60 6 2 20.4551742280547
3 UniPro 60 6 3 20.4551742280547
3 UniPro 60 6 4 20.4551742280547
3 UniPro 60 6 5 20.4551742280547
3 UniPro 60 6 6 20.4551742280547
3 UniPro 60 6 7 20.4551742280547
3 UniPro 60 6 8 20.4551742280547
3 UniPro 60 6 9 20.4551742280547
3 UniPro 60 6 10 20.4551742280547
3 UniPro 60 6 11 20.4551742280547
3 UniPro 60 6 12 20.4551742280547
3 UniPro 60 6 13 20.4551742280547
3 UniPro 60 6 14 20.4551742280547
3 UniPro 60 6 15 20.4551742280547
3 UniPro 60 6 16 20.4551742280547
3 UniPro 60 6 17 20.4551742280547
3 UniPro 60 6 18 20.4551742280547
3 UniPro 60 6 19 20.4551742280547
3 UniPro 60 6 20 20.4551742280547
3 UniPro 60 6 21 20.4551742280547
3 UniPro 60 6 22 20.4551742280547
3 UniPro 60 6 23 20.4551742280547
3 UniPro 60 6 24 20.4551742280547
3 UniPro 60 6 25 20.4551742280547
3 UniPro 60 6 26 20.4551742280547
3 UniPro 60 6 27 17.6020680702538
3 UniPro 60 6 28 17.6020680702538
3 UniPro 60 6 29 17.6020680702538
3 UniPro 60 6 30 17.6020680702538
4 UniPro 60 6 1 122.452888215769
4 UniPro 60 6 2 98.329178401742
4 UniPro 60 6 3 98.329178401742
4 UniPro 60 6 4 98.329178401742
4 UniPro 60 6 5 98.329178401742
4 UniPro 60 6 6 98.329178401742
4 UniPro 60 6 7 98.329178401742
4 UniPro 60 6 8 52.0530366608834
4 UniPro 60 6 9 52.0530366608834
4 UniPro 60 6 10 23.4838011083564
4 UniPro 60 6 11 23.4838011083564
4 UniPro 60 6 12 23.4838011083564
4 UniPro 60 6 13 23.4838011083564
4 UniPro 60 6 14 23.4838011083564
4 UniPro 60 6 15 23.4838011083564
4 UniPro 60 6 16 23.4838011083564
4 UniPro 60 6 17 23.4838011083564
4 UniPro 60 6 18 23.4838011083564
4 UniPro 60 6 19 23.4838011083564
4 UniPro 60 6 20 23.4838011083564
4 UniPro 60 6 21 23.4838011083564
4 UniPro 60 6 22 23.4838011083564
4 UniPro 60 6 23 23.4838011083564
4 UniPro 60 6 24 23.4838011083564
4 UniPro 60 6 25 23.4838011083564
4 UniPro 60 6 26 23.4838011083564
4 UniPro 60 6 27 11.5318625857291
4 UniPro 60 6 28 11.5318625857291
4 UniPro 60 6 29 11.5318625857291
4 UniPro 60 6 30 11.5318625857291
1 UniPro 60 6 1 191.693490978473
1 UniPro 60 6 2 71.2708416518287
1 UniPro 60 6 3 47.2584214232366
1 UniPro 60 6 4 47.2584214232366
1 UniPro 60 6 5 47.2584214232366
1 UniPro 60 6 6 47.2584214232366
1 UniPro 60 6 7 47.2584214232366
1 UniPro 60 6 8 47.2584214232366
1 UniPro 60 6 9 47.2584214232366
1 UniPro 60 6 10 47.2584214232366
1 UniPro 60 6 11 14.3396307810845
1 UniPro 60 6 12 14.3396307810845
1 UniPro 60 6 13 14.3396307810845
1 UniPro 60 6 14 14.3396307810845
1 UniPro 60 6 15 14.3396307810845
1 UniPro 60 6 16 14.3396307810845
1 UniPro 60 6 17 14.3396307810845
1 UniPro 60 6 18 14.3396307810845
1 UniPro 60 6 19 14.3396307810845
1 UniPro 60 6 20 13.6226088551107
1 UniPro 60 6 21 13.6226088551107
1 UniPro 60 6 22 13.6226088551107
1 UniPro 60 6 23 12.8086287868813
1 UniPro 60 6 24 12.8086287868813
1 UniPro 60 6 25 12.8086287868813
1 UniPro 60 6 26 12.8086287868813
1 UniPro 60 6 27 12.8086287868813
1 UniPro 60 6 28 12.8086287868813
1 UniPro 60 6 29 12.8086287868813
1 UniPro 60 6 30 12.8086287868813
8 UniPro 60 6 1 96.1671055541825
8 UniPro 60 6 2 96.1671055541825
8 UniPro 60 6 3 75.0030235680357
8 UniPro 60 6 4 75.0030235680357
8 UniPro 60 6 5 75.0030235680357
8 UniPro 60 6 6 75.0030235680357
8 UniPro 60 6 7 75.0030235680357
8 UniPro 60 6 8 75.0030235680357
8 UniPro 60 6 9 75.0030235680357
8 UniPro 60 6 10 75.0030235680357
8 UniPro 60 6 11 75.0030235680357
8 UniPro 60 6 12 75.0030235680357
8 UniPro 60 6 13 75.0030235680357
8 UniPro 60 6 14 75.0030235680357
8 UniPro 60 6 15 75.0030235680357
8 UniPro 60 6 16 75.0030235680357
8 UniPro 60 6 17 75.0030235680357
8 UniPro 60 6 18 75.0030235680357
8 UniPro 60 6 19 75.0030235680357
8 UniPro 60 6 20 75.0030235680357
8 UniPro 60 6 21 75.0030235680357
8 UniPro 60 6 22 32.3034762512675
8 UniPro 60 6 23 32.3034762512675
8 UniPro 60 6 24 32.3034762512675
8 UniPro 60 6 25 32.3034762512675
8 UniPro 60 6 26 32.3034762512675
8 UniPro 60 6 27 32.3034762512675
8 UniPro 60 6 28 32.3034762512675
8 UniPro 60 6 29 32.3034762512675
8 UniPro 60 6 30 32.3034762512675
5 UniPro 60 6 1 231.811705656629
5 UniPro 60 6 2 54.5527201595641
5 UniPro 60 6 3 54.5527201595641
5 UniPro 60 6 4 54.5527201595641
5 UniPro 60 6 5 54.5527201595641
5 UniPro 60 6 6 54.5527201595641
5 UniPro 60 6 7 54.5527201595641
5 UniPro 60 6 8 54.5527201595641
5 UniPro 60 6 9 54.5527201595641
5 UniPro 60 6 10 54.5527201595641
5 UniPro 60 6 11 54.5527201595641
5 UniPro 60 6 12 54.5527201595641
5 UniPro 60 6 13 54.5527201595641
5 UniPro 60 6 14 54.5527201595641
5 UniPro 60 6 15 54.5527201595641
5 UniPro 60 6 16 54.5527201595641
5 UniPro 60 6 17 54.5527201595641
5 UniPro 60 6 18 54.5527201595641
5 UniPro 60 6 19 54.5527201595641
5 UniPro 60 6 20 36.5749108131237
5 UniPro 60 6 21 36.5749108131237
5 UniPro 60 6 22 36.5749108131237
5 UniPro 60 6 23 36.5749108131237
