iteration design nrow ncol nstep y 
8 UniPro 60 6 1 -2.38440527217685
8 UniPro 60 6 2 -2.38440527217685
8 UniPro 60 6 3 -2.38440527217685
8 UniPro 60 6 4 -2.38440527217685
8 UniPro 60 6 5 -2.38440527217685
8 UniPro 60 6 6 -2.38440527217685
8 UniPro 60 6 7 -2.38440527217685
8 UniPro 60 6 8 -2.38440527217685
8 UniPro 60 6 9 -2.38440527217685
8 UniPro 60 6 10 -2.38440527217685
8 UniPro 60 6 11 -2.38440527217685
8 UniPro 60 6 12 -2.38440527217685
8 UniPro 60 6 13 -2.38440527217685
8 UniPro 60 6 14 -2.38440527217685
8 UniPro 60 6 15 -2.38440527217685
8 UniPro 60 6 16 -2.38440527217685
8 UniPro 60 6 17 -2.38440527217685
8 UniPro 60 6 18 -2.38440527217685
8 UniPro 60 6 19 -2.38440527217685
8 UniPro 60 6 20 -2.38440527217685
8 UniPro 60 6 21 -3.02105742776741
8 UniPro 60 6 22 -3.02105742776741
8 UniPro 60 6 23 -3.02105742776741
8 UniPro 60 6 24 -3.02105742776741
8 UniPro 60 6 25 -3.02105742776741
8 UniPro 60 6 26 -3.02105742776741
8 UniPro 60 6 27 -3.02105742776741
8 UniPro 60 6 28 -3.02105742776741
8 UniPro 60 6 29 -3.02105742776741
8 UniPro 60 6 30 -3.02105742776741
9 UniPro 60 6 1 -2.45398245807377
9 UniPro 60 6 2 -2.45398245807377
9 UniPro 60 6 3 -2.45398245807377
9 UniPro 60 6 4 -2.45398245807377
9 UniPro 60 6 5 -2.45398245807377
9 UniPro 60 6 6 -2.45398245807377
9 UniPro 60 6 7 -2.45398245807377
9 UniPro 60 6 8 -2.45398245807377
9 UniPro 60 6 9 -2.45398245807377
9 UniPro 60 6 10 -2.45398245807377
9 UniPro 60 6 11 -2.45398245807377
9 UniPro 60 6 12 -2.45398245807377
9 UniPro 60 6 13 -2.45398245807377
9 UniPro 60 6 14 -2.45398245807377
9 UniPro 60 6 15 -2.45398245807377
9 UniPro 60 6 16 -2.45398245807377
9 UniPro 60 6 17 -2.45398245807377
9 UniPro 60 6 18 -2.45398245807377
9 UniPro 60 6 19 -2.47194020771373
9 UniPro 60 6 20 -2.47194020771373
9 UniPro 60 6 21 -2.47194020771373
9 UniPro 60 6 22 -2.47194020771373
9 UniPro 60 6 23 -2.47194020771373
9 UniPro 60 6 24 -2.47194020771373
9 UniPro 60 6 25 -2.47194020771373
9 UniPro 60 6 26 -2.47194020771373
9 UniPro 60 6 27 -2.47194020771373
9 UniPro 60 6 28 -2.47194020771373
9 UniPro 60 6 29 -2.47194020771373
9 UniPro 60 6 30 -2.47194020771373
2 UniPro 60 6 1 -2.1306861078422
2 UniPro 60 6 2 -2.1306861078422
2 UniPro 60 6 3 -2.1306861078422
2 UniPro 60 6 4 -2.1306861078422
2 UniPro 60 6 5 -2.1306861078422
2 UniPro 60 6 6 -2.1306861078422
2 UniPro 60 6 7 -2.1306861078422
2 UniPro 60 6 8 -2.1306861078422
2 UniPro 60 6 9 -2.1306861078422
2 UniPro 60 6 10 -2.54504495938987
2 UniPro 60 6 11 -2.54504495938987
