iteration design nrow ncol nstep y 
3 UniPro 40 4 25 -3.60663031707637
3 UniPro 40 4 26 -3.63798959500942
3 UniPro 40 4 27 -3.63798959500942
3 UniPro 40 4 28 -3.63798959500942
3 UniPro 40 4 29 -3.63798959500942
3 UniPro 40 4 30 -3.63798959500942
5 UniPro 40 4 1 -2.36963372289603
5 UniPro 40 4 2 -2.36963372289603
5 UniPro 40 4 3 -2.43409806784935
5 UniPro 40 4 4 -2.46519066507435
5 UniPro 40 4 5 -2.46519066507435
5 UniPro 40 4 6 -3.11406757587566
5 UniPro 40 4 7 -3.11406757587566
5 UniPro 40 4 8 -3.11406757587566
5 UniPro 40 4 9 -3.11406757587566
5 UniPro 40 4 10 -3.11406757587566
5 UniPro 40 4 11 -3.11406757587566
5 UniPro 40 4 12 -3.11406757587566
5 UniPro 40 4 13 -3.11406757587566
5 UniPro 40 4 14 -3.11406757587566
5 UniPro 40 4 15 -3.11406757587566
5 UniPro 40 4 16 -3.11406757587566
5 UniPro 40 4 17 -3.11406757587566
5 UniPro 40 4 18 -3.11406757587566
5 UniPro 40 4 19 -3.27076930817914
5 UniPro 40 4 20 -3.27076930817914
5 UniPro 40 4 21 -3.27076930817914
5 UniPro 40 4 22 -3.27076930817914
5 UniPro 40 4 23 -3.27076930817914
5 UniPro 40 4 24 -3.27076930817914
5 UniPro 40 4 25 -3.27076930817914
5 UniPro 40 4 26 -3.27076930817914
5 UniPro 40 4 27 -3.27076930817914
5 UniPro 40 4 28 -3.27076930817914
5 UniPro 40 4 29 -3.27076930817914
5 UniPro 40 4 30 -3.30345598052795
2 UniPro 40 4 1 -1.51565659774602
2 UniPro 40 4 2 -1.51565659774602
2 UniPro 40 4 3 -1.51565659774602
2 UniPro 40 4 4 -1.51565659774602
2 UniPro 40 4 5 -1.51565659774602
2 UniPro 40 4 6 -1.51565659774602
2 UniPro 40 4 7 -1.51565659774602
2 UniPro 40 4 8 -1.51565659774602
2 UniPro 40 4 9 -1.51565659774602
2 UniPro 40 4 10 -1.51565659774602
2 UniPro 40 4 11 -1.67026771343766
2 UniPro 40 4 12 -1.67026771343766
