iteration design nrow ncol nstep y 
5 UniPro 60 6 1 9.91147947718029
5 UniPro 60 6 2 4.29527576059317
5 UniPro 60 6 3 4.29527576059317
5 UniPro 60 6 4 4.29527576059317
5 UniPro 60 6 5 4.29527576059317
5 UniPro 60 6 6 4.29527576059317
5 UniPro 60 6 7 4.29527576059317
5 UniPro 60 6 8 4.29527576059317
5 UniPro 60 6 9 4.29527576059317
5 UniPro 60 6 10 3.43871712311742
5 UniPro 60 6 11 3.43871712311742
5 UniPro 60 6 12 3.43871712311742
5 UniPro 60 6 13 3.43871712311742
5 UniPro 60 6 14 3.43871712311742
5 UniPro 60 6 15 3.43871712311742
5 UniPro 60 6 16 1.06474094446976
5 UniPro 60 6 17 1.06474094446976
5 UniPro 60 6 18 1.06474094446976
5 UniPro 60 6 19 1.06474094446976
5 UniPro 60 6 20 1.06474094446976
5 UniPro 60 6 21 1.06474094446976
5 UniPro 60 6 22 1.06474094446976
5 UniPro 60 6 23 1.06474094446976
5 UniPro 60 6 24 1.06474094446976
5 UniPro 60 6 25 0.751169586393057
5 UniPro 60 6 26 0.751169586393057
5 UniPro 60 6 27 0.751169586393057
5 UniPro 60 6 28 0.751169586393057
5 UniPro 60 6 29 0.751169586393057
5 UniPro 60 6 30 0.751169586393057
4 UniPro 60 6 1 13.2939003901404
4 UniPro 60 6 2 3.45295518468927
4 UniPro 60 6 3 3.45295518468927
4 UniPro 60 6 4 3.45295518468927
4 UniPro 60 6 5 3.45295518468927
4 UniPro 60 6 6 3.45295518468927
4 UniPro 60 6 7 3.45295518468927
4 UniPro 60 6 8 3.45295518468927
4 UniPro 60 6 9 3.45295518468927
4 UniPro 60 6 10 3.45295518468927
4 UniPro 60 6 11 3.45295518468927
4 UniPro 60 6 12 3.45295518468927
4 UniPro 60 6 13 3.45295518468927
4 UniPro 60 6 14 3.45295518468927
4 UniPro 60 6 15 3.45295518468927
4 UniPro 60 6 16 3.45295518468927
4 UniPro 60 6 17 2.85189527757384
4 UniPro 60 6 18 2.85189527757384
4 UniPro 60 6 19 1.74009439621727
4 UniPro 60 6 20 1.74009439621727
4 UniPro 60 6 21 1.74009439621727
4 UniPro 60 6 22 1.74009439621727
4 UniPro 60 6 23 1.74009439621727
4 UniPro 60 6 24 1.74009439621727
4 UniPro 60 6 25 1.74009439621727
4 UniPro 60 6 26 1.74009439621727
4 UniPro 60 6 27 1.74009439621727
4 UniPro 60 6 28 1.74009439621727
4 UniPro 60 6 29 1.74009439621727
4 UniPro 60 6 30 1.74009439621727
10 UniPro 60 6 1 4.75204092154703
10 UniPro 60 6 2 4.75204092154703
10 UniPro 60 6 3 4.75204092154703
10 UniPro 60 6 4 4.75204092154703
10 UniPro 60 6 5 2.91012296322498
10 UniPro 60 6 6 2.91012296322498
10 UniPro 60 6 7 2.91012296322498
10 UniPro 60 6 8 2.91012296322498
10 UniPro 60 6 9 1.9229350388132
10 UniPro 60 6 10 1.9229350388132
10 UniPro 60 6 11 1.9229350388132
10 UniPro 60 6 12 1.9229350388132
10 UniPro 60 6 13 1.9229350388132
10 UniPro 60 6 14 1.9229350388132
10 UniPro 60 6 15 1.9229350388132
10 UniPro 60 6 16 1.9229350388132
10 UniPro 60 6 17 1.9229350388132
10 UniPro 60 6 18 1.9229350388132
10 UniPro 60 6 19 0.655394959048708
10 UniPro 60 6 20 0.655394959048708
10 UniPro 60 6 21 0.655394959048708
10 UniPro 60 6 22 0.655394959048708
10 UniPro 60 6 23 0.655394959048708
10 UniPro 60 6 24 0.655394959048708
10 UniPro 60 6 25 0.655394959048708
10 UniPro 60 6 26 0.655394959048708
10 UniPro 60 6 27 0.655394959048708
10 UniPro 60 6 28 0.655394959048708
10 UniPro 60 6 29 0.655394959048708
10 UniPro 60 6 30 0.655394959048708
6 UniPro 60 6 1 8.87538513354692
6 UniPro 60 6 2 8.87538513354692
6 UniPro 60 6 3 8.87538513354692
6 UniPro 60 6 4 8.87538513354692
6 UniPro 60 6 5 8.87538513354692
6 UniPro 60 6 6 8.87538513354692
6 UniPro 60 6 7 8.87538513354692
6 UniPro 60 6 8 2.95628943329595
6 UniPro 60 6 9 2.95628943329595
6 UniPro 60 6 10 2.95628943329595
6 UniPro 60 6 11 2.757414693864
6 UniPro 60 6 12 2.757414693864
6 UniPro 60 6 13 2.757414693864
6 UniPro 60 6 14 2.757414693864
6 UniPro 60 6 15 2.757414693864
6 UniPro 60 6 16 2.53168144798895
6 UniPro 60 6 17 2.53168144798895
6 UniPro 60 6 18 2.53168144798895
6 UniPro 60 6 19 1.93582615133838
6 UniPro 60 6 20 1.93582615133838
6 UniPro 60 6 21 1.93582615133838
6 UniPro 60 6 22 1.93582615133838
6 UniPro 60 6 23 1.68935177723641
6 UniPro 60 6 24 1.68935177723641
6 UniPro 60 6 25 1.68935177723641
6 UniPro 60 6 26 1.68935177723641
6 UniPro 60 6 27 1.68935177723641
6 UniPro 60 6 28 1.68935177723641
6 UniPro 60 6 29 1.68935177723641
6 UniPro 60 6 30 1.68935177723641
2 UniPro 60 6 1 14.2603823012328
2 UniPro 60 6 2 14.2603823012328
2 UniPro 60 6 3 14.2603823012328
2 UniPro 60 6 4 14.2603823012328
2 UniPro 60 6 5 9.05495051671379
2 UniPro 60 6 6 3.15891305169971
