iteration design nrow ncol nstep y 
9 UniPro 20 2 1 1.15601153797077
9 UniPro 20 2 2 1.15601153797077
9 UniPro 20 2 3 1.15601153797077
9 UniPro 20 2 4 1.15601153797077
9 UniPro 20 2 5 1.15601153797077
9 UniPro 20 2 6 1.15601153797077
9 UniPro 20 2 7 0.154282793526406
9 UniPro 20 2 8 0.154282793526406
9 UniPro 20 2 9 0.154282793526406
9 UniPro 20 2 10 0.154282793526406
9 UniPro 20 2 11 0.154282793526406
9 UniPro 20 2 12 0.154282793526406
9 UniPro 20 2 13 0.154282793526406
9 UniPro 20 2 14 0.154282793526406
9 UniPro 20 2 15 0.154282793526406
9 UniPro 20 2 16 0.154282793526406
9 UniPro 20 2 17 0.154282793526406
9 UniPro 20 2 18 0.154282793526406
9 UniPro 20 2 19 0.154282793526406
9 UniPro 20 2 20 0.154282793526406
9 UniPro 20 2 21 0.154282793526406
9 UniPro 20 2 22 0.154282793526406
9 UniPro 20 2 23 0.154282793526406
9 UniPro 20 2 24 0.154282793526406
9 UniPro 20 2 25 0.154282793526406
9 UniPro 20 2 26 0.154282793526406
9 UniPro 20 2 27 0.154282793526406
9 UniPro 20 2 28 0.0543122359031809
9 UniPro 20 2 29 0.0543122359031809
9 UniPro 20 2 30 0.0543122359031809
1 UniPro 20 2 1 0.549036331505125
1 UniPro 20 2 2 0.549036331505125
1 UniPro 20 2 3 0.549036331505125
1 UniPro 20 2 4 0.549036331505125
1 UniPro 20 2 5 0.486276511075049
1 UniPro 20 2 6 0.486276511075049
1 UniPro 20 2 7 0.486276511075049
1 UniPro 20 2 8 0.486276511075049
1 UniPro 20 2 9 0.486276511075049
1 UniPro 20 2 10 0.486276511075049
1 UniPro 20 2 11 0.486276511075049
1 UniPro 20 2 12 0.486276511075049
1 UniPro 20 2 13 0.486276511075049
1 UniPro 20 2 14 0.486276511075049
1 UniPro 20 2 15 0.486276511075049
1 UniPro 20 2 16 0.486276511075049
1 UniPro 20 2 17 0.486276511075049
1 UniPro 20 2 18 0.486276511075049
1 UniPro 20 2 19 0.486276511075049
1 UniPro 20 2 20 0.0730676709290632
1 UniPro 20 2 21 0.0730676709290632
1 UniPro 20 2 22 0.0730676709290632
1 UniPro 20 2 23 0.0730676709290632
1 UniPro 20 2 24 0.0730676709290632
1 UniPro 20 2 25 0.0730676709290632
1 UniPro 20 2 26 0.0730676709290632
1 UniPro 20 2 27 0.0730676709290632
1 UniPro 20 2 28 0.0730676709290632
1 UniPro 20 2 29 0.0730676709290632
1 UniPro 20 2 30 0.028865471681848
8 UniPro 20 2 1 0.515919723485818
8 UniPro 20 2 2 0.515919723485818
8 UniPro 20 2 3 0.515919723485818
8 UniPro 20 2 4 0.515919723485818
8 UniPro 20 2 5 0.515919723485818
8 UniPro 20 2 6 0.515919723485818
8 UniPro 20 2 7 0.515919723485818
8 UniPro 20 2 8 0.515919723485818
8 UniPro 20 2 9 0.515919723485818
8 UniPro 20 2 10 0.515919723485818
8 UniPro 20 2 11 0.515919723485818
8 UniPro 20 2 12 0.515919723485818
8 UniPro 20 2 13 0.00143085713614361
8 UniPro 20 2 14 0.00143085713614361
8 UniPro 20 2 15 0.00143085713614361
8 UniPro 20 2 16 0.00143085713614361
8 UniPro 20 2 17 0.00143085713614361
8 UniPro 20 2 18 0.00143085713614361
8 UniPro 20 2 19 0.00143085713614361
8 UniPro 20 2 20 0.00143085713614361
8 UniPro 20 2 21 0.00143085713614361
8 UniPro 20 2 22 0.00143085713614361
8 UniPro 20 2 23 0.00143085713614361
8 UniPro 20 2 24 0.00143085713614361
8 UniPro 20 2 25 0.00143085713614361
8 UniPro 20 2 26 0.00143085713614361
8 UniPro 20 2 27 0.00143085713614361
8 UniPro 20 2 28 0.00143085713614361
8 UniPro 20 2 29 0.00143085713614361
8 UniPro 20 2 30 0.00143085713614361
5 UniPro 20 2 1 1.15601153797077
5 UniPro 20 2 2 0.494227371095277
5 UniPro 20 2 3 0.494227371095277
5 UniPro 20 2 4 0.494227371095277
5 UniPro 20 2 5 0.494227371095277
5 UniPro 20 2 6 0.494227371095277
5 UniPro 20 2 7 0.494227371095277
5 UniPro 20 2 8 0.494227371095277
5 UniPro 20 2 9 0.494227371095277
5 UniPro 20 2 10 0.494227371095277
5 UniPro 20 2 11 0.494227371095277
5 UniPro 20 2 12 0.494227371095277
5 UniPro 20 2 13 0.494227371095277
5 UniPro 20 2 14 0.0027756808032892
5 UniPro 20 2 15 0.0027756808032892
5 UniPro 20 2 16 0.0027756808032892
5 UniPro 20 2 17 0.0027756808032892
5 UniPro 20 2 18 0.0027756808032892
5 UniPro 20 2 19 0.0027756808032892
5 UniPro 20 2 20 0.0027756808032892
5 UniPro 20 2 21 0.0027756808032892
5 UniPro 20 2 22 0.0027756808032892
5 UniPro 20 2 23 0.0027756808032892
5 UniPro 20 2 24 0.0027756808032892
5 UniPro 20 2 25 0.0027756808032892
