"DE1" "DE4" "DEoptim"
"1" 0.386497770919134 0.38759516460922 0.385372942386983
"2" 0.386936728395182 0.386607510288177 0.387595164609199
"3" 0.390667866941155 0.392890089163316 0.379090363511796
"4" 0.383315329218356 0.390585562414419 0.386991598079638
"5" 0.392039609053547 0.389570473251132 0.386333161865732
"6" 0.391847565157845 0.387732338820376 0.390503257887642
"7" 0.386141117969883 0.390475823045355 0.38345250342954
"8" 0.387540294924653 0.389241255144182 0.38487911522652
"9" 0.385647290809504 0.390887345679207 0.380626714677708
"10" 0.391271433470695 0.391929869684782 0.383040980795751
"11" 0.387430555555714 0.387156207133234 0.379968278463684
"12" 0.387512860082463 0.381093106996078 0.38885716735268
"13" 0.389323559670876 0.384632201646223 0.384687071330804
"14" 0.390667866941176 0.380818758573591 0.380324931413087
"15" 0.385674725651604 0.393054698216856 0.385318072702506
"16" 0.39607253086426 0.391628086419869 0.390201474622862
"17" 0.389296124828672 0.392204218107095 0.384083504801187
"18" 0.389762517146876 0.385345507544668 0.383178155006957
"19" 0.387265946502215 0.392231652949403 0.383754286694245
"20" 0.38701903292198 0.392917524005644 0.393603395061795
"21" 0.389844821673771 0.38567472565168 0.391463477366384
"22" 0.385894204389649 0.38784207818942 0.379693930041232
"23" 0.391189128943967 0.388582818930207 0.377252229081006
"24" 0.386360596707894 0.38655264060377 0.383809156378749
"25" 0.388829732510365 0.389625342935601 0.386881858710761
"26" 0.399117798354019 0.398377057613308 0.388829732510358
"27" 0.379419581618773 0.387019032921834 0.385811899863003
"28" 0.380324931412983 0.38454989711937 0.385071159122258
"29" 0.398870884773826 0.390311213991835 0.377554012345779
"30" 0.393822873799847 0.386826989026257 0.385290637860206
"31" 0.392478566529589 0.394261831275888 0.383123285322431
"32" 0.387540294924757 0.381230281207234 0.3916006515777
"33" 0.38490655006871 0.383726851851916 0.386497770919196
"34" 0.383479938271682 0.386552640603714 0.385729595336226
"35" 0.387073902606387 0.394042352537823 0.38800668724296
"36" 0.392752914952117 0.394563614540634 0.384385288066079
"37" 0.380846193415781 0.390503257887607 0.386195987654478
"38" 0.391381172839614 0.390612997256644 0.384988854595467
"39" 0.385071159122147 0.382958676268939 0.389625342935657
"40" 0.392341392318411 0.392615740740933 0.383342764060497
"41" 0.391408607681852 0.378678840878027 0.381120541838295
"42" 0.387156207133199 0.398541666666752 0.384632201646189
"43" 0.383864026063219 0.391243998628409 0.384632201646327
"44" 0.391957304526881 0.391573216735386 0.384824245542058
"45" 0.387677469135969 0.389296124828672 0.378925754458297
"46" 0.379885973936962 0.383726851852055 0.383946330589954
"47" 0.382245370370536 0.389049211248348 0.381751543209984
"48" 0.386854423868432 0.387924382716204 0.388884602194869
"49" 0.390695301783359 0.388747427983574 0.387951817558449
"50" 0.383287894375958 0.399940843621577 0.385921639231956
"51" 0.389735082304693 0.383918895747681 0.384687071330693
"52" 0.390914780521383 0.387732338820376 0.387759773662663
"53" 0.393082133059018 0.392478566529589 0.383699417009678
"54" 0.37887088477373 0.391929869684567 0.386031378600896
"55" 0.381778978052298 0.395962791495279 0.378459362140114
"56" 0.385345507544738 0.387540294924646 0.38946073388213
"57" 0.393137002743564 0.384933984910948 0.382876371742273
"58" 0.394261831275812 0.390612997256685 0.395057441701208
"59" 0.390640432098924 0.388226165980998 0.38671724965731
"60" 0.387704903978277 0.386278292181186 0.385345507544731
"61" 0.387842078189433 0.389186385459629 0.387732338820404
"62" 0.392423696845209 0.392423696845168 0.387814643347126
"63" 0.388143861454117 0.38306841563792 0.391381172839607
"64" 0.387896947873882 0.389652777777881 0.389378429355478
"65" 0.38668981481501 0.387238511659907 0.389680212620119
"66" 0.385811899863003 0.384028635116641 0.381806412894523
"67" 0.394042352537843 0.3830409807958 0.382794067215454
"68" 0.389460733882234 0.384440157750417 0.388994341563885
"69" 0.38819873113867 0.384056069958949 0.393082133059067
"70" 0.388747427983685 0.379227537723105 0.390311213991919
"71" 0.390036865569397 0.386113683127708 0.392149348422646
"72" 0.3821356310015 0.383836591220973 0.380818758573466
"73" 0.388747427983643 0.390530692729867 0.385455246913684
"74" 0.392615740740933 0.382245370370494 0.38268432784646
"75" 0.391134259259414 0.389515603566697 0.388363340192197
"76" 0.39132630315511 0.394783093278568 0.383589677640718
"77" 0.391929869684629 0.386113683127617 0.383918895747709
"78" 0.381806412894439 0.392506001371896 0.383342764060518
"79" 0.386113683127659 0.393493655692918 0.391436042524139
"80" 0.380901063100306 0.387924382716107 0.385839334705228
"81" 0.388774862825875 0.398486796982254 0.39031121399194
"82" 0.382464849108498 0.386442901234754 0.384879115226451
"83" 0.390558127572119 0.38515346364891 0.382135631001548
"84" 0.388418209876687 0.390228909465128 0.38619598765436
"85" 0.381394890260761 0.388719993141468 0.388500514403492
"86" 0.385510116598216 0.386305727023459 0.38457733196174
"87" 0.389104080932907 0.385811899863003 0.386634945130422
"88" 0.390859910836899 0.390832475994578 0.381751543210004
"89" 0.391079389574972 0.381614368998764 0.385839334705165
"90" 0.38715620713315 0.38921382030186 0.37988597393708
"91" 0.389158950617412 0.384083504801229 0.3874305555557
"92" 0.38781464334723 0.387101337448632 0.387924382716044
"93" 0.388857167352728 0.391051954732713 0.382080761316995
"94" 0.388939471879443 0.391765260631088 0.38652520576149
"95" 0.383013545953499 0.401833847736822 0.3877049039782
"96" 0.393795438957567 0.394234396433588 0.391737825788871
"97" 0.386964163237406 0.381696673525438 0.389131515775139
"98" 0.386031378601034 0.38581189986292 0.386717249657137
"99" 0.387759773662642 0.396319444444633 0.384659636488406
"100" 0.385427812071487 0.386772119341662 0.381751543210004
