method values ind nstep y
EGO 0.104960299870333 X2 13 0.104960299870333
EGO 0.104960299870333 X2 14 0.104960299870333
EGO 0.104960299870333 X2 15 0.104960299870333
EGO 0.104960299870333 X2 16 0.104960299870333
EGO 0.104960299870333 X2 17 0.104960299870333
EGO 0.104960299870333 X2 18 0.104960299870333
EGO 0.104960299870333 X2 19 0.104960299870333
EGO 0.104960299870333 X2 20 0.104960299870333
EGO 0.104960299870333 X2 21 0.104960299870333
EGO 0.104960299870333 X2 22 0.104960299870333
EGO 0.104960299870333 X2 23 0.104960299870333
EGO 0.104960299870333 X2 24 0.104960299870333
EGO 0.104960299870333 X2 25 0.104960299870333
EGO 0.104960299870333 X2 26 0.104960299870333
EGO 0.109951162521099 X3 1 0.109951162521099
EGO 0.105690902482058 X3 2 0.105690902482058
EGO 0.105690902482058 X3 3 0.105690902482058
EGO 0.105690902482058 X3 4 0.105690902482058
EGO 0.105690902482058 X3 5 0.105690902482058
EGO 0.105690902482058 X3 6 0.105690902482058
EGO 0.105690902482058 X3 7 0.105690902482058
EGO 0.105690902482058 X3 8 0.105690902482058
EGO 0.105690902482058 X3 9 0.105690902482058
EGO 0.105378311639807 X3 10 0.105378311639807
EGO 0.105378311639807 X3 11 0.105378311639807
EGO 0.1044640553917 X3 12 0.1044640553917
EGO 0.1044640553917 X3 13 0.1044640553917
EGO 0.1044640553917 X3 14 0.1044640553917
EGO 0.1044640553917 X3 15 0.1044640553917
EGO 0.1044640553917 X3 16 0.1044640553917
EGO 0.1044640553917 X3 17 0.1044640553917
EGO 0.1044640553917 X3 18 0.1044640553917
EGO 0.1044640553917 X3 19 0.1044640553917
EGO 0.1044640553917 X3 20 0.1044640553917
EGO 0.1044640553917 X3 21 0.1044640553917
EGO 0.1044640553917 X3 22 0.1044640553917
EGO 0.1044640553917 X3 23 0.1044640553917
EGO 0.1044640553917 X3 24 0.1044640553917
EGO 0.104324329030521 X3 25 0.104324329030521
EGO 0.104324329030521 X3 26 0.104324329030521
EGO 0.111227932121066 X4 1 0.111227932121066
EGO 0.110685692068029 X4 2 0.110685692068029
EGO 0.108499210811636 X4 3 0.108499210811636
EGO 0.106021569692714 X4 4 0.106021569692714
EGO 0.106021569692714 X4 5 0.106021569692714
EGO 0.106021569692714 X4 6 0.106021569692714
EGO 0.106021569692714 X4 7 0.106021569692714
EGO 0.106021569692714 X4 8 0.106021569692714
EGO 0.106021569692714 X4 9 0.106021569692714
EGO 0.106021569692714 X4 10 0.106021569692714
EGO 0.106021569692714 X4 11 0.106021569692714
EGO 0.106021569692714 X4 12 0.106021569692714
EGO 0.105899262377453 X4 13 0.105899262377453
EGO 0.10499731959284 X4 14 0.10499731959284
EGO 0.10499731959284 X4 15 0.10499731959284
EGO 0.10499731959284 X4 16 0.10499731959284
EGO 0.10499731959284 X4 17 0.10499731959284
EGO 0.10499731959284 X4 18 0.10499731959284
EGO 0.10499731959284 X4 19 0.10499731959284
EGO 0.10499731959284 X4 20 0.10499731959284
EGO 0.10499731959284 X4 21 0.10499731959284
EGO 0.10499731959284 X4 22 0.10499731959284
EGO 0.10499731959284 X4 23 0.10499731959284
EGO 0.10499731959284 X4 24 0.10499731959284
EGO 0.10499731959284 X4 25 0.10499731959284
EGO 0.10499731959284 X4 26 0.10499731959284
EGO 0.108286396989732 X5 1 0.108286396989732
EGO 0.10758774251753 X5 2 0.10758774251753
EGO 0.10758774251753 X5 3 0.10758774251753
EGO 0.10758774251753 X5 4 0.10758774251753
EGO 0.10758774251753 X5 5 0.10758774251753
EGO 0.10758774251753 X5 6 0.10758774251753
EGO 0.10758774251753 X5 7 0.10758774251753
EGO 0.10758774251753 X5 8 0.10758774251753
EGO 0.1059417220102 X5 9 0.1059417220102
EGO 0.1059417220102 X5 10 0.1059417220102
EGO 0.1059417220102 X5 11 0.1059417220102
EGO 0.1059417220102 X5 12 0.1059417220102
EGO 0.104730605326959 X5 13 0.104730605326959
EGO 0.104730605326959 X5 14 0.104730605326959
EGO 0.104730605326959 X5 15 0.104730605326959
EGO 0.104730605326959 X5 16 0.104730605326959
EGO 0.104730605326959 X5 17 0.104730605326959
EGO 0.104730605326959 X5 18 0.104730605326959
EGO 0.104730605326959 X5 19 0.104730605326959
EGO 0.104730605326959 X5 20 0.104730605326959
EGO 0.104730605326959 X5 21 0.104730605326959
EGO 0.104730605326959 X5 22 0.104730605326959
EGO 0.104730605326959 X5 23 0.104730605326959
EGO 0.104730605326959 X5 24 0.104730605326959
EGO 0.104730605326959 X5 25 0.104730605326959
EGO 0.104730605326959 X5 26 0.104730605326959
EGO 0.107623062268089 X6 1 0.107623062268089
EGO 0.107430092785417 X6 2 0.107430092785417
EGO 0.107430092785417 X6 3 0.107430092785417
EGO 0.107430092785417 X6 4 0.107430092785417
EGO 0.107430092785417 X6 5 0.107430092785417
EGO 0.107430092785417 X6 6 0.107430092785417
EGO 0.106972975994511 X6 7 0.106972975994511
EGO 0.106972975994511 X6 8 0.106972975994511
EGO 0.106972975994511 X6 9 0.106972975994511
EGO 0.106801261827796 X6 10 0.106801261827796
EGO 0.106801261827796 X6 11 0.106801261827796
EGO 0.106801261827796 X6 12 0.106801261827796
EGO 0.105804777936444 X6 13 0.105804777936444
EGO 0.105804777936444 X6 14 0.105804777936444
EGO 0.105138638261083 X6 15 0.105138638261083
EGO 0.105138638261083 X6 16 0.105138638261083
EGO 0.105134314665755 X6 17 0.105134314665755
EGO 0.105134314665755 X6 18 0.105134314665755
EGO 0.105134314665755 X6 19 0.105134314665755
EGO 0.105134314665755 X6 20 0.105134314665755
EGO 0.105134314665755 X6 21 0.105134314665755
EGO 0.105134314665755 X6 22 0.105134314665755
EGO 0.105134314665755 X6 23 0.105134314665755
EGO 0.105134314665755 X6 24 0.105134314665755
EGO 0.10373682439101 X6 25 0.10373682439101
EGO 0.10373682439101 X6 26 0.10373682439101
EGO 0.110350803260361 X7 1 0.110350803260361
EGO 0.110350803260361 X7 2 0.110350803260361
EGO 0.110350803260361 X7 3 0.110350803260361
EGO 0.110350803260361 X7 4 0.110350803260361
EGO 0.10646866798226 X7 5 0.10646866798226
EGO 0.10646866798226 X7 6 0.10646866798226
EGO 0.10646866798226 X7 7 0.10646866798226
EGO 0.10646866798226 X7 8 0.10646866798226
EGO 0.10646866798226 X7 9 0.10646866798226
EGO 0.10646866798226 X7 10 0.10646866798226
EGO 0.10646866798226 X7 11 0.10646866798226
EGO 0.105826180583301 X7 12 0.105826180583301
EGO 0.105826180583301 X7 13 0.105826180583301
EGO 0.105826180583301 X7 14 0.105826180583301
EGO 0.105826180583301 X7 15 0.105826180583301
EGO 0.105826180583301 X7 16 0.105826180583301
EGO 0.105585192559605 X7 17 0.105585192559605
EGO 0.105585192559605 X7 18 0.105585192559605
EGO 0.105585192559605 X7 19 0.105585192559605
EGO 0.105585192559605 X7 20 0.105585192559605
EGO 0.104704873418207 X7 21 0.104704873418207
EGO 0.104704873418207 X7 22 0.104704873418207
EGO 0.104704873418207 X7 23 0.104704873418207
EGO 0.104704873418207 X7 24 0.104704873418207
EGO 0.104704873418207 X7 25 0.104704873418207
EGO 0.104704873418207 X7 26 0.104704873418207
EGO 0.109470455786096 X8 1 0.109470455786096
EGO 0.108686196393041 X8 2 0.108686196393041
EGO 0.105954743795342 X8 3 0.105954743795342
EGO 0.105954743795342 X8 4 0.105954743795342
EGO 0.105954743795342 X8 5 0.105954743795342
EGO 0.105954743795342 X8 6 0.105954743795342
EGO 0.105954743795342 X8 7 0.105954743795342
EGO 0.105954743795342 X8 8 0.105954743795342
EGO 0.105954743795342 X8 9 0.105954743795342
EGO 0.105954743795342 X8 10 0.105954743795342
EGO 0.105505588539737 X8 11 0.105505588539737
EGO 0.104685879064944 X8 12 0.104685879064944
EGO 0.104685879064944 X8 13 0.104685879064944
EGO 0.104685879064944 X8 14 0.104685879064944
EGO 0.104685879064944 X8 15 0.104685879064944
EGO 0.104685879064944 X8 16 0.104685879064944
EGO 0.104685879064944 X8 17 0.104685879064944
EGO 0.104685879064944 X8 18 0.104685879064944
EGO 0.104685879064944 X8 19 0.104685879064944
EGO 0.104685879064944 X8 20 0.104685879064944
EGO 0.104685879064944 X8 21 0.104685879064944
EGO 0.104685879064944 X8 22 0.104685879064944
EGO 0.104685879064944 X8 23 0.104685879064944
EGO 0.104685879064944 X8 24 0.104685879064944
EGO 0.104685879064944 X8 25 0.104685879064944
EGO 0.104685879064944 X8 26 0.104685879064944
EGO 0.108791418990202 X9 1 0.108791418990202
EGO 0.108791418990202 X9 2 0.108791418990202
EGO 0.105499258977508 X9 3 0.105499258977508
EGO 0.105499258977508 X9 4 0.105499258977508
EGO 0.105499258977508 X9 5 0.105499258977508
EGO 0.105499258977508 X9 6 0.105499258977508
EGO 0.105499258977508 X9 7 0.105499258977508
EGO 0.105499258977508 X9 8 0.105499258977508
EGO 0.105499258977508 X9 9 0.105499258977508
EGO 0.105499258977508 X9 10 0.105499258977508
EGO 0.105499258977508 X9 11 0.105499258977508
EGO 0.105499258977508 X9 12 0.105499258977508
EGO 0.105499258977508 X9 13 0.105499258977508
EGO 0.104483922397227 X9 14 0.104483922397227
EGO 0.104483922397227 X9 15 0.104483922397227
EGO 0.104483922397227 X9 16 0.104483922397227
EGO 0.104483922397227 X9 17 0.104483922397227
EGO 0.104483922397227 X9 18 0.104483922397227
EGO 0.104483922397227 X9 19 0.104483922397227
EGO 0.104483922397227 X9 20 0.104483922397227
EGO 0.104483922397227 X9 21 0.104483922397227
EGO 0.104483922397227 X9 22 0.104483922397227
EGO 0.104483922397227 X9 23 0.104483922397227
EGO 0.104483922397227 X9 24 0.104483922397227
EGO 0.104483922397227 X9 25 0.104483922397227
EGO 0.104483922397227 X9 26 0.104483922397227
EGO 0.107434150051805 X10 1 0.107434150051805
EGO 0.107434150051805 X10 2 0.107434150051805
EGO 0.105922506660587 X10 3 0.105922506660587
EGO 0.105922506660587 X10 4 0.105922506660587
EGO 0.105922506660587 X10 5 0.105922506660587
EGO 0.105922506660587 X10 6 0.105922506660587
EGO 0.104202866034657 X10 7 0.104202866034657
EGO 0.104202866034657 X10 8 0.104202866034657
EGO 0.104202866034657 X10 9 0.104202866034657
EGO 0.104202866034657 X10 10 0.104202866034657
EGO 0.104202866034657 X10 11 0.104202866034657
EGO 0.104202866034657 X10 12 0.104202866034657
EGO 0.104202866034657 X10 13 0.104202866034657
EGO 0.104202866034657 X10 14 0.104202866034657
EGO 0.104202866034657 X10 15 0.104202866034657
EGO 0.104202866034657 X10 16 0.104202866034657
EGO 0.104202866034657 X10 17 0.104202866034657
EGO 0.104202866034657 X10 18 0.104202866034657
EGO 0.104202866034657 X10 19 0.104202866034657
EGO 0.104202866034657 X10 20 0.104202866034657
EGO 0.104202866034657 X10 21 0.104202866034657
EGO 0.104202866034657 X10 22 0.104202866034657
EGO 0.104202866034657 X10 23 0.104202866034657
EGO 0.104202866034657 X10 24 0.104202866034657
EGO 0.104202866034657 X10 25 0.104202866034657
EGO 0.104202866034657 X10 26 0.104202866034657
EGO 0.112997563255484 X11 1 0.112997563255484
EGO 0.110516794188177 X11 2 0.110516794188177
EGO 0.110516794188177 X11 3 0.110516794188177
EGO 0.110516794188177 X11 4 0.110516794188177
EGO 0.109172433703458 X11 5 0.109172433703458
EGO 0.107803230961969 X11 6 0.107803230961969
EGO 0.106803216795538 X11 7 0.106803216795538
EGO 0.106343584046144 X11 8 0.106343584046144
EGO 0.106343584046144 X11 9 0.106343584046144
EGO 0.106343584046144 X11 10 0.106343584046144
EGO 0.106343584046144 X11 11 0.106343584046144
EGO 0.106343584046144 X11 12 0.106343584046144
EGO 0.106343584046144 X11 13 0.106343584046144
EGO 0.106343584046144 X11 14 0.106343584046144
EGO 0.105710769487586 X11 15 0.105710769487586
EGO 0.105710769487586 X11 16 0.105710769487586
EGO 0.105710769487586 X11 17 0.105710769487586
EGO 0.105710769487586 X11 18 0.105710769487586
EGO 0.105710769487586 X11 19 0.105710769487586
EGO 0.105710769487586 X11 20 0.105710769487586
EGO 0.105710769487586 X11 21 0.105710769487586
EGO 0.105134054003391 X11 22 0.105134054003391
EGO 0.105134054003391 X11 23 0.105134054003391
EGO 0.104877239240833 X11 24 0.104877239240833
EGO 0.104877239240833 X11 25 0.104877239240833
EGO 0.104877239240833 X11 26 0.104877239240833
EGO 0.112834020287279 X12 1 0.112834020287279
EGO 0.112598613838156 X12 2 0.112598613838156
EGO 0.112598613838156 X12 3 0.112598613838156
EGO 0.110357841144235 X12 4 0.110357841144235
EGO 0.110357841144235 X12 5 0.110357841144235
EGO 0.109909252545949 X12 6 0.109909252545949
EGO 0.109909252545949 X12 7 0.109909252545949
EGO 0.104996826600975 X12 8 0.104996826600975
EGO 0.104996826600975 X12 9 0.104996826600975
EGO 0.104996826600975 X12 10 0.104996826600975
EGO 0.104996826600975 X12 11 0.104996826600975
EGO 0.104996826600975 X12 12 0.104996826600975
EGO 0.104996826600975 X12 13 0.104996826600975
EGO 0.104996826600975 X12 14 0.104996826600975
EGO 0.104996826600975 X12 15 0.104996826600975
EGO 0.104996826600975 X12 16 0.104996826600975
EGO 0.104143486014429 X12 17 0.104143486014429
EGO 0.104143486014429 X12 18 0.104143486014429
EGO 0.104143486014429 X12 19 0.104143486014429
EGO 0.104143486014429 X12 20 0.104143486014429
EGO 0.104143486014429 X12 21 0.104143486014429
EGO 0.104143486014429 X12 22 0.104143486014429
EGO 0.104143486014429 X12 23 0.104143486014429
EGO 0.104143486014429 X12 24 0.104143486014429
EGO 0.104143486014429 X12 25 0.104143486014429
EGO 0.104143486014429 X12 26 0.104143486014429
EGO 0.109118901586739 X13 1 0.109118901586739
EGO 0.107857091739933 X13 2 0.107857091739933
EGO 0.106859995858684 X13 3 0.106859995858684
EGO 0.104840242184619 X13 4 0.104840242184619
EGO 0.104840242184619 X13 5 0.104840242184619
EGO 0.104840242184619 X13 6 0.104840242184619
EGO 0.104840242184619 X13 7 0.104840242184619
EGO 0.104840242184619 X13 8 0.104840242184619
EGO 0.104840242184619 X13 9 0.104840242184619
EGO 0.104840242184619 X13 10 0.104840242184619
EGO 0.104840242184619 X13 11 0.104840242184619
EGO 0.104840242184619 X13 12 0.104840242184619
EGO 0.104840242184619 X13 13 0.104840242184619
EGO 0.104804939433782 X13 14 0.104804939433782
EGO 0.104804939433782 X13 15 0.104804939433782
EGO 0.104804939433782 X13 16 0.104804939433782
EGO 0.104804939433782 X13 17 0.104804939433782
EGO 0.104804939433782 X13 18 0.104804939433782
EGO 0.104804939433782 X13 19 0.104804939433782
EGO 0.104416444843942 X13 20 0.104416444843942
EGO 0.104416444843942 X13 21 0.104416444843942
EGO 0.104416444843942 X13 22 0.104416444843942
EGO 0.104416444843942 X13 23 0.104416444843942
EGO 0.104416444843942 X13 24 0.104416444843942
EGO 0.104416444843942 X13 25 0.104416444843942
EGO 0.104416444843942 X13 26 0.104416444843942
EGO 0.109254191021127 X14 1 0.109254191021127
EGO 0.108279540436197 X14 2 0.108279540436197
EGO 0.107160188238842 X14 3 0.107160188238842
EGO 0.107160188238842 X14 4 0.107160188238842
EGO 0.107160188238842 X14 5 0.107160188238842
EGO 0.107160188238842 X14 6 0.107160188238842
EGO 0.104707077715165 X14 7 0.104707077715165
EGO 0.104707077715165 X14 8 0.104707077715165
EGO 0.104707077715165 X14 9 0.104707077715165
EGO 0.104707077715165 X14 10 0.104707077715165
EGO 0.104707077715165 X14 11 0.104707077715165
EGO 0.104707077715165 X14 12 0.104707077715165
EGO 0.104707077715165 X14 13 0.104707077715165
EGO 0.104707077715165 X14 14 0.104707077715165
EGO 0.104707077715165 X14 15 0.104707077715165
EGO 0.104707077715165 X14 16 0.104707077715165
EGO 0.104707077715165 X14 17 0.104707077715165
EGO 0.104707077715165 X14 18 0.104707077715165
EGO 0.104707077715165 X14 19 0.104707077715165
EGO 0.104707077715165 X14 20 0.104707077715165
EGO 0.104707077715165 X14 21 0.104707077715165
EGO 0.104707077715165 X14 22 0.104707077715165
EGO 0.104707077715165 X14 23 0.104707077715165
EGO 0.104707077715165 X14 24 0.104707077715165
EGO 0.104707077715165 X14 25 0.104707077715165
EGO 0.104707077715165 X14 26 0.104707077715165
EGO 0.106298976782164 X15 1 0.106298976782164
EGO 0.106298976782164 X15 2 0.106298976782164
EGO 0.106298976782164 X15 3 0.106298976782164
EGO 0.105465072541584 X15 4 0.105465072541584
EGO 0.105465072541584 X15 5 0.105465072541584
EGO 0.105465072541584 X15 6 0.105465072541584
EGO 0.104926260765312 X15 7 0.104926260765312
EGO 0.104926260765312 X15 8 0.104926260765312
EGO 0.104926260765312 X15 9 0.104926260765312
EGO 0.104926260765312 X15 10 0.104926260765312
EGO 0.104926260765312 X15 11 0.104926260765312
EGO 0.104926260765312 X15 12 0.104926260765312
EGO 0.104926260765312 X15 13 0.104926260765312
EGO 0.104926260765312 X15 14 0.104926260765312
EGO 0.104926260765312 X15 15 0.104926260765312
EGO 0.104926260765312 X15 16 0.104926260765312
EGO 0.104926260765312 X15 17 0.104926260765312
EGO 0.104752795627485 X15 18 0.104752795627485
EGO 0.104752795627485 X15 19 0.104752795627485
EGO 0.104752795627485 X15 20 0.104752795627485
EGO 0.104752795627485 X15 21 0.104752795627485
EGO 0.104516777188454 X15 22 0.104516777188454
EGO 0.104516777188454 X15 23 0.104516777188454
EGO 0.104516777188454 X15 24 0.104516777188454
EGO 0.104516777188454 X15 25 0.104516777188454
EGO 0.104516777188454 X15 26 0.104516777188454
EGO 0.111200381242323 X16 1 0.111200381242323
EGO 0.10609473081889 X16 2 0.10609473081889
EGO 0.10609473081889 X16 3 0.10609473081889
EGO 0.10609473081889 X16 4 0.10609473081889
EGO 0.10609473081889 X16 5 0.10609473081889
EGO 0.10609473081889 X16 6 0.10609473081889
EGO 0.10609473081889 X16 7 0.10609473081889
EGO 0.10609473081889 X16 8 0.10609473081889
EGO 0.10523210271892 X16 9 0.10523210271892
EGO 0.10449836082566 X16 10 0.10449836082566
EGO 0.10449836082566 X16 11 0.10449836082566
EGO 0.10449836082566 X16 12 0.10449836082566
EGO 0.10449836082566 X16 13 0.10449836082566
EGO 0.10449836082566 X16 14 0.10449836082566
EGO 0.10449836082566 X16 15 0.10449836082566
EGO 0.10449836082566 X16 16 0.10449836082566
EGO 0.10449836082566 X16 17 0.10449836082566
EGO 0.10449836082566 X16 18 0.10449836082566
EGO 0.10449836082566 X16 19 0.10449836082566
EGO 0.10449836082566 X16 20 0.10449836082566
EGO 0.10449836082566 X16 21 0.10449836082566
EGO 0.10449836082566 X16 22 0.10449836082566
EGO 0.10449836082566 X16 23 0.10449836082566
EGO 0.104443140070136 X16 24 0.104443140070136
EGO 0.104443140070136 X16 25 0.104443140070136
EGO 0.104443140070136 X16 26 0.104443140070136
EGO 0.110216222147617 X17 1 0.110216222147617
EGO 0.106945107787667 X17 2 0.106945107787667
EGO 0.106945107787667 X17 3 0.106945107787667
EGO 0.106945107787667 X17 4 0.106945107787667
EGO 0.106945107787667 X17 5 0.106945107787667
EGO 0.106945107787667 X17 6 0.106945107787667
EGO 0.106945107787667 X17 7 0.106945107787667
EGO 0.105655809394425 X17 8 0.105655809394425
EGO 0.105655809394425 X17 9 0.105655809394425
EGO 0.105655809394425 X17 10 0.105655809394425
EGO 0.105655809394425 X17 11 0.105655809394425
EGO 0.105070123724906 X17 12 0.105070123724906
EGO 0.103947558580566 X17 13 0.103947558580566
EGO 0.103947558580566 X17 14 0.103947558580566
EGO 0.103947558580566 X17 15 0.103947558580566
EGO 0.103947558580566 X17 16 0.103947558580566
EGO 0.103947558580566 X17 17 0.103947558580566
EGO 0.103947558580566 X17 18 0.103947558580566
EGO 0.103947558580566 X17 19 0.103947558580566
EGO 0.103947558580566 X17 20 0.103947558580566
EGO 0.103947558580566 X17 21 0.103947558580566
EGO 0.103947558580566 X17 22 0.103947558580566
EGO 0.103947558580566 X17 23 0.103947558580566
EGO 0.103947558580566 X17 24 0.103947558580566
EGO 0.103947558580566 X17 25 0.103947558580566
EGO 0.103947558580566 X17 26 0.103947558580566
EGO 0.113050936708159 X18 1 0.113050936708159
EGO 0.108130073235741 X18 2 0.108130073235741
EGO 0.108130073235741 X18 3 0.108130073235741
EGO 0.105696999714785 X18 4 0.105696999714785
EGO 0.10495763091437 X18 5 0.10495763091437
EGO 0.10495763091437 X18 6 0.10495763091437
EGO 0.10495763091437 X18 7 0.10495763091437
EGO 0.10495763091437 X18 8 0.10495763091437
EGO 0.10495763091437 X18 9 0.10495763091437
EGO 0.10495763091437 X18 10 0.10495763091437
EGO 0.10495763091437 X18 11 0.10495763091437
EGO 0.10495763091437 X18 12 0.10495763091437
EGO 0.104461624431812 X18 13 0.104461624431812
EGO 0.104461624431812 X18 14 0.104461624431812
EGO 0.104461624431812 X18 15 0.104461624431812
EGO 0.104461624431812 X18 16 0.104461624431812
EGO 0.104461624431812 X18 17 0.104461624431812
EGO 0.104461624431812 X18 18 0.104461624431812
EGO 0.104461624431812 X18 19 0.104461624431812
EGO 0.104461624431812 X18 20 0.104461624431812
EGO 0.104461624431812 X18 21 0.104461624431812
EGO 0.104461624431812 X18 22 0.104461624431812
EGO 0.104461624431812 X18 23 0.104461624431812
EGO 0.104461624431812 X18 24 0.104461624431812
EGO 0.104461624431812 X18 25 0.104461624431812
EGO 0.104461624431812 X18 26 0.104461624431812
EGO 0.11143251807873 X19 1 0.11143251807873
EGO 0.108825027435661 X19 2 0.108825027435661
EGO 0.104876173925079 X19 3 0.104876173925079
EGO 0.104876173925079 X19 4 0.104876173925079
EGO 0.104876173925079 X19 5 0.104876173925079
EGO 0.104876173925079 X19 6 0.104876173925079
EGO 0.104876173925079 X19 7 0.104876173925079
EGO 0.104876173925079 X19 8 0.104876173925079
EGO 0.104876173925079 X19 9 0.104876173925079
EGO 0.104876173925079 X19 10 0.104876173925079
EGO 0.104876173925079 X19 11 0.104876173925079
EGO 0.104876173925079 X19 12 0.104876173925079
EGO 0.104550192970432 X19 13 0.104550192970432
EGO 0.104550192970432 X19 14 0.104550192970432
EGO 0.104550192970432 X19 15 0.104550192970432
EGO 0.104550192970432 X19 16 0.104550192970432
EGO 0.104550192970432 X19 17 0.104550192970432
EGO 0.104550192970432 X19 18 0.104550192970432
EGO 0.104550192970432 X19 19 0.104550192970432
EGO 0.104550192970432 X19 20 0.104550192970432
EGO 0.104550192970432 X19 21 0.104550192970432
EGO 0.104550192970432 X19 22 0.104550192970432
EGO 0.104550192970432 X19 23 0.104550192970432
EGO 0.104550192970432 X19 24 0.104550192970432
EGO 0.104550192970432 X19 25 0.104550192970432
EGO 0.104550192970432 X19 26 0.104550192970432
EGO 0.112004269644833 X20 1 0.112004269644833
EGO 0.108038654410814 X20 2 0.108038654410814
EGO 0.108038654410814 X20 3 0.108038654410814
EGO 0.108038654410814 X20 4 0.108038654410814
EGO 0.105981427688391 X20 5 0.105981427688391
EGO 0.105981427688391 X20 6 0.105981427688391
EGO 0.105981427688391 X20 7 0.105981427688391
EGO 0.104751922975219 X20 8 0.104751922975219
EGO 0.104751922975219 X20 9 0.104751922975219
EGO 0.104751922975219 X20 10 0.104751922975219
EGO 0.104751922975219 X20 11 0.104751922975219
EGO 0.104480896447156 X20 12 0.104480896447156
EGO 0.104480896447156 X20 13 0.104480896447156
EGO 0.104480896447156 X20 14 0.104480896447156
EGO 0.104480896447156 X20 15 0.104480896447156
EGO 0.104480896447156 X20 16 0.104480896447156
EGO 0.104480896447156 X20 17 0.104480896447156
EGO 0.104480896447156 X20 18 0.104480896447156
EGO 0.104480896447156 X20 19 0.104480896447156
EGO 0.104480896447156 X20 20 0.104480896447156
EGO 0.104480896447156 X20 21 0.104480896447156
EGO 0.104480896447156 X20 22 0.104480896447156
EGO 0.104480896447156 X20 23 0.104480896447156
EGO 0.104480896447156 X20 24 0.104480896447156
EGO 0.104480896447156 X20 25 0.104480896447156
EGO 0.104480896447156 X20 26 0.104480896447156
TREGO 0.113998189411825 X1 1 0.113998189411825
TREGO 0.107836907406308 X1 2 0.107836907406308
TREGO 0.107836907406308 X1 3 0.107836907406308
TREGO 0.107836907406308 X1 4 0.107836907406308
TREGO 0.105635109402643 X1 5 0.105635109402643
TREGO 0.105635109402643 X1 6 0.105635109402643
TREGO 0.105635109402643 X1 7 0.105635109402643
TREGO 0.105635109402643 X1 8 0.105635109402643
TREGO 0.105635109402643 X1 9 0.105635109402643
TREGO 0.105635109402643 X1 10 0.105635109402643
TREGO 0.105083105844037 X1 11 0.105083105844037
TREGO 0.105083105844037 X1 12 0.105083105844037
TREGO 0.105083105844037 X1 13 0.105083105844037
TREGO 0.105083105844037 X1 14 0.105083105844037
TREGO 0.105083105844037 X1 15 0.105083105844037
TREGO 0.105083105844037 X1 16 0.105083105844037
TREGO 0.105083105844037 X1 17 0.105083105844037
TREGO 0.105083105844037 X1 18 0.105083105844037
TREGO 0.105083105844037 X1 19 0.105083105844037
TREGO 0.104249955257687 X1 20 0.104249955257687
TREGO 0.104249955257687 X1 21 0.104249955257687
TREGO 0.104249955257687 X1 22 0.104249955257687
TREGO 0.104249955257687 X1 23 0.104249955257687
TREGO 0.104249955257687 X1 24 0.104249955257687
TREGO 0.104249955257687 X1 25 0.104249955257687
TREGO 0.104249955257687 X1 26 0.104249955257687
TREGO 0.112208872602215 X2 1 0.112208872602215
TREGO 0.10652767400866 X2 2 0.10652767400866
TREGO 0.10652767400866 X2 3 0.10652767400866
TREGO 0.10652767400866 X2 4 0.10652767400866
TREGO 0.10652767400866 X2 5 0.10652767400866
TREGO 0.10652767400866 X2 6 0.10652767400866
TREGO 0.10652767400866 X2 7 0.10652767400866
TREGO 0.104909533041319 X2 8 0.104909533041319
TREGO 0.104909533041319 X2 9 0.104909533041319
TREGO 0.104909533041319 X2 10 0.104909533041319
TREGO 0.104909533041319 X2 11 0.104909533041319
TREGO 0.104909533041319 X2 12 0.104909533041319
TREGO 0.104909533041319 X2 13 0.104909533041319
TREGO 0.104909533041319 X2 14 0.104909533041319
TREGO 0.104909533041319 X2 15 0.104909533041319
TREGO 0.104909533041319 X2 16 0.104909533041319
TREGO 0.104909533041319 X2 17 0.104909533041319
TREGO 0.104909533041319 X2 18 0.104909533041319
TREGO 0.104909533041319 X2 19 0.104909533041319
TREGO 0.104909533041319 X2 20 0.104909533041319
TREGO 0.104909533041319 X2 21 0.104909533041319
TREGO 0.104909533041319 X2 22 0.104909533041319
TREGO 0.104909533041319 X2 23 0.104909533041319
TREGO 0.104909533041319 X2 24 0.104909533041319
TREGO 0.104909533041319 X2 25 0.104909533041319
TREGO 0.104909533041319 X2 26 0.104909533041319
TREGO 0.109951162521099 X3 1 0.109951162521099
TREGO 0.105663198605839 X3 2 0.105663198605839
TREGO 0.105663198605839 X3 3 0.105663198605839
TREGO 0.105663198605839 X3 4 0.105663198605839
TREGO 0.105663198605839 X3 5 0.105663198605839
TREGO 0.105663198605839 X3 6 0.105663198605839
TREGO 0.105663198605839 X3 7 0.105663198605839
TREGO 0.105663198605839 X3 8 0.105663198605839
TREGO 0.105663198605839 X3 9 0.105663198605839
TREGO 0.104734764591664 X3 10 0.104734764591664
TREGO 0.104734764591664 X3 11 0.104734764591664
TREGO 0.104490359624347 X3 12 0.104490359624347
TREGO 0.104490359624347 X3 13 0.104490359624347
TREGO 0.104490359624347 X3 14 0.104490359624347
TREGO 0.104490359624347 X3 15 0.104490359624347
TREGO 0.104490359624347 X3 16 0.104490359624347
TREGO 0.104490359624347 X3 17 0.104490359624347
TREGO 0.104386128677491 X3 18 0.104386128677491
TREGO 0.104386128677491 X3 19 0.104386128677491
TREGO 0.104386128677491 X3 20 0.104386128677491
TREGO 0.104386128677491 X3 21 0.104386128677491
TREGO 0.104386128677491 X3 22 0.104386128677491
