"","n","k","NP","itermax","pMut","pCR","pGBest","1","2","3","4","5","6","7","8","9","10"
"1",30,3,88,1058,0.942561983471074,0.95,0.860743801652893,0.395770747599458,0.40208076131687,0.405894204389579,0.39365826474623,0.400681584362142,0.396429183813447,0.397307098765433,0.399008058984913,0.395468964334705,0.398816015089162
"2",30,3,78,1376,0.198760330578512,0.124380165289256,0.56694214876033,0.390228909465017,0.388088991769543,0.391847565157741,0.383946330589857,0.386854423868301,0.386936728395057,0.386689814814808,0.384988854595328,0.393740569272966,0.392615740740739
"3",30,3,50,541,0.563223140495868,0.559504132231405,0.589256198347107,0.385482681755825,0.385784465020585,0.388418209876548,0.388445644718786,0.387814643347049,0.386031378600812,0.387869513031547,0.38959790809328,0.394481310013718,0.382409979423876
"4",30,3,79,880,0.116942148760331,0.507438016528926,0.749173553719008,0.388281035665287,0.377691186556922,0.389350994513031,0.38995456104253,0.401669238683129,0.382574588477368,0.385372942386844,0.387595164609053,0.385647290809324,0.399392146776395
"5",30,3,87,587,0.659917355371901,0.511157024793388,0.109504132231405,0.39829475308642,0.387787208504804,0.395770747599458,0.397169924554193,0.393603395061733,0.411189128943758,0.410558127572014,0.395715877914954,0.396456618655693,0.395798182441696
"6",30,3,99,785,0.905371900826446,0.637603305785124,0.76404958677686,0.384851680384081,0.388390775034289,0.39044838820302,0.394426440329228,0.388281035665287,0.388390775034289,0.393054698216738,0.390612997256512,0.390338648834018,0.394783093278464
"7",30,3,15,781,0.61900826446281,0.16900826446281,0.392148760330578,0.396593792866939,0.392478566529499,0.397087620027423,0.384988854595328,0.393054698216738,0.390832475994522,0.395770747599458,0.390832475994522,0.392506001371737,0.384933984910844
"8",30,3,88,707,0.719421487603306,0.730578512396694,0.146694214876033,0.398102709190676,0.399474451303158,0.399693930041155,0.398514231824416,0.393301611796994,0.399885973936899,0.397252229080942,0.40520833333333,0.39552383401921,0.391518347050757
"9",30,3,56,1066,0.56694214876033,0.135537190082645,0.0909090909090909,0.393768004115225,0.395441529492453,0.44260202331961,0.446497770919069,0.440736454046638,0.406442901234566,0.418761145404664,0.392012174211254,0.442080761316868,0.391682956104256
"10",30,3,92,715,0.317768595041322,0.291735537190083,0.823553719008264,0.391929869684504,0.39615483539094,0.388774862825791,0.386058813443071,0.385674725651569,0.384028635116593,0.389049211248285,0.391381172839503,0.384357853223598,0.393082133058983
"11",30,3,98,1145,0.395867768595041,0.853305785123967,0.154132231404959,0.388500514403284,0.385839334705082,0.386580075445814,0.389460733882033,0.384440157750333,0.38987225651578,0.384275548696834,0.389323559670772,0.391600651577513,0.388034122085046
"12",30,3,46,1037,0.120661157024793,0.302892561983471,0.165289256198347,0.392313957476007,0.383918895747598,0.390228909465017,0.381861282578867,0.387924382716044,0.391737825788753,0.388473079561052,0.39343878600822,0.396484053497945,0.384659636488344
"13",30,3,72,682,0.514876033057851,0.265702479338843,0.161570247933884,0.390256344307276,0.389186385459539,0.385126028806589,0.390283779149528,0.383836591220856,0.390393518518516,0.391436042524007,0.387567729766801,0.387128772290808,0.386415466392315
"14",30,3,74,1331,0.678512396694215,0.0834710743801653,0.455371900826446,0.38545524691358,0.39379543895747,0.392944958847737,0.390201474622764,0.393685699588482,0.397636316872431,0.386854423868301,0.386991598079561,0.3843029835391,0.385757030178326
"15",30,3,64,657,0.845867768595041,0.671074380165289,0.366115702479339,0.399062928669411,0.39280778463649,0.400709019204387,0.404577331961593,0.402629458161864,0.401614368998625,0.399227537722903,0.396785836762684,0.395633573388197,0.403260459533601
"16",30,3,78,1045,0.76404958677686,0.384710743801653,0.544628099173554,0.385427812071328,0.38973508230452,0.37966649519891,0.385702160493828,0.39343878600822,0.387320816186552,0.390201474622764,0.38973508230452,0.385180898491086,0.391710390946508
"17",30,3,60,888,0.916528925619835,0.414462809917355,0.258264462809917,0.408061556927304,0.399117798353908,0.419419581618653,0.402327674897125,0.394481310013718,0.398020404663912,0.408034122085045,0.397554012345674,0.397169924554193,0.394508744855963
"18",30,3,19,1380,0.399586776859504,0.749173553719008,0.61900826446281,0.390832475994522,0.386634945130311,0.384056069958852,0.388747427983539,0.390914780521258,0.394673353909455,0.386333161865572,0.382053326474618,0.387128772290808,0.387951817558296
"19",30,3,20,1384,0.47396694214876,0.734297520661157,0.102066115702479,0.385674725651569,0.390475823045265,0.386717249657068,0.394865397805214,0.39321930727023,0.394344135802464,0.384440157750333,0.387622599451298,0.383699417009602,0.393383916323729
