"","n","k","NP","itermax","pMut","pCR","pGBest","1","2","3","4","5","6","7","8","9","10"
"1",70,7,10,500,0.05,0.05,0.05,0.243234618677396,0.2682621157237,0.221650981474083,0.260163109357302,0.254845993756379,0.237548722494693,0.261604628905565,0.260073860829903,0.249785007262644,0.246413282896107
"2",70,7,10,500,0.05,0.05,0.35,0.221783522620478,0.217624201249295,0.282793872616371,0.232705615739286,0.203510297462045,0.237270210423472,0.215946102271259,0.230119448411049,0.236560188805496,0.217717756372297
"3",70,7,10,500,0.05,0.05,0.65,0.220005578623231,0.225252995374185,0.223161576549263,0.214673276606209,0.212527742007539,0.224796326242564,0.20951833832936,0.224823129133647,0.224910507691901,0.213809690855382
"4",70,7,10,500,0.05,0.05,0.95,0.215574205074214,0.203366536500757,0.214498179495315,0.206388689968567,0.216777671883685,0.206628669342231,0.223610312478452,0.207864662281679,0.210960367869214,0.210899338876185
"5",70,7,10,500,0.05,0.35,0.05,0.190440176452363,0.196841930823415,0.19766885384585,0.202055178138174,0.186728287698532,0.191777431054332,0.191947144920712,0.191453133071919,0.207309791437051,0.193115025650684
"6",70,7,10,500,0.05,0.35,0.35,0.18038461570245,0.188086111961097,0.186242945706672,0.187436949338943,0.189984243975247,0.184928300731645,0.179615378394858,0.187085848465451,0.184086361290317,0.183881514670282
"7",70,7,10,500,0.05,0.35,0.65,0.192096459123697,0.1971592022551,0.189337291316632,0.177952239169998,0.187128744424333,0.184759720179891,0.18854742768272,0.179198035281034,0.17514456549661,0.187184106844172
"8",70,7,10,500,0.05,0.35,0.95,0.187776887063312,0.185703771269721,0.185630049152796,0.18930827846202,0.184542407098889,0.178499573472306,0.178064607315925,0.183312760721387,0.184913567641411,0.178001991682414
"9",70,7,10,500,0.05,0.65,0.05,0.172100539056381,0.175060246887866,0.184047375266911,0.183530017136658,0.176864937110482,0.174835113935897,0.180340473097469,0.177248904108349,0.179526526527585,0.183665221572458
"10",70,7,10,500,0.05,0.65,0.35,0.167624512910813,0.173739368682362,0.171673562768152,0.172628380347001,0.17945949096701,0.170315738505587,0.16952559154302,0.172534768558261,0.181432478412721,0.173584897897799
"11",70,7,10,500,0.05,0.65,0.65,0.163692477789402,0.17511158604077,0.171895409107697,0.172831413663619,0.171374197707682,0.169556587698249,0.17124052324664,0.164946490431514,0.173978724732994,0.170300722086694
"12",70,7,10,500,0.05,0.65,0.95,0.169911881835887,0.170384077377995,0.174792841300061,0.176314429527192,0.168327734640979,0.165813872786375,0.16846752900105,0.17618664830225,0.164133110518955,0.167024932803884
"13",70,7,10,500,0.05,0.95,0.05,0.169682612285501,0.168411656589595,0.174438963805711,0.168906801753053,0.176003787986111,0.177356455667091,0.179295273676591,0.168958594231803,0.172033276832878,0.177353679046241
"14",70,7,10,500,0.05,0.95,0.35,0.161526600193036,0.167305031515588,0.166037532429324,0.167019379562185,0.169664479251368,0.169474819047426,0.167619356329231,0.158958452567474,0.168134504495945,0.157252700712377
"15",70,7,10,500,0.05,0.95,0.65,0.166899418208209,0.166533980904583,0.162963983142889,0.159964439302024,0.164782046478178,0.169111138381486,0.159973392487633,0.16516726012215,0.162844758443428,0.162183072694576
"16",70,7,10,500,0.05,0.95,0.95,0.167277435304258,0.164412019250292,0.16187214782484,0.162298217461353,0.165083054844875,0.169054019323954,0.156683720100564,0.162860568182575,0.167214536342095,0.165377546652423
"17",70,7,10,500,0.35,0.05,0.05,0.20093795657233,0.214931785674138,0.233271366404397,0.24380966252251,0.216414444543601,0.214252363551277,0.200769999343625,0.213008550740849,0.237752039139959,0.218504786719635
"18",70,7,10,500,0.35,0.05,0.35,0.174421057434496,0.17530441952569,0.190646043055565,0.173577984678531,0.179244274518077,0.189414186714528,0.174319059117464,0.177767678881904,0.187886195259723,0.173135595311284
"19",70,7,10,500,0.35,0.05,0.65,0.161951536514927,0.16394095702282,0.16549371140237,0.160769716014961,0.16968255561977,0.167771390487334,0.161783352623287,0.167851969157775,0.163545600212867,0.161403238895175
"20",70,7,10,500,0.35,0.05,0.95,0.164652111955436,0.160539199818475,0.159709556840918,0.162036251783789,0.166694741585371,0.159390642103012,0.16101904523436,0.161553686412793,0.162615148898648,0.160081964029529
"21",70,7,10,500,0.35,0.35,0.05,0.208358787461952,0.190467715997962,0.201986442605644,0.183075217974175,0.176431217600182,0.167852252486441,0.167991706852104,0.175500142962911,0.181013605324121,0.179276630650871
"22",70,7,10,500,0.35,0.35,0.35,0.156126469295199,0.162695670903372,0.162837675226971,0.159872754148169,0.153220877237469,0.159770642499672,0.156934069303127,0.156805381426473,0.161677444370775,0.162785316090899
"23",70,7,10,500,0.35,0.35,0.65,0.156751548981381,0.158541336116567,0.148343714377323,0.151402757236446,0.153749681845526,0.157037144269061,0.150810033683058,0.151785477588231,0.150134124835551,0.153614080749612
"24",70,7,10,500,0.35,0.35,0.95,0.151618030351113,0.151770744497993,0.154194224510573,0.152106035632354,0.147394450040181,0.151583464254781,0.153660603315318,0.153441590262367,0.153946368600194,0.150545348050372
"25",70,7,10,500,0.35,0.65,0.05,0.181626445212271,0.173296809317932,0.173602067614496,0.169978237407688,0.170319365112411,0.169009140064465,0.168636166218521,0.170747304718083,0.175040017221659,0.169410050116121
"26",70,7,10,500,0.35,0.65,0.35,0.160234564844954,0.163728007203153,0.155153405350751,0.166657455533917,0.163881628001752,0.159296633654153,0.160987765750475,0.159747126221015,0.159715563408488,0.158605255061894
"27",70,7,10,500,0.35,0.65,0.65,0.155250190420467,0.156298393125122,0.156002031348426,0.15358801451304,0.15700099153225,0.156165171989943,0.151374027710489,0.154982218175344,0.152979367889036,0.155211431059989
"28",70,7,10,500,0.35,0.65,0.95,0.156995211627618,0.152855723262513,0.151877899396604,0.152909045716024,0.154674069926457,0.156105446308747,0.150992950664924,0.150010480209021,0.147670752147864,0.151243639861888
"29",70,7,10,500,0.35,0.95,0.05,0.18007040422028,0.183262158223004,0.172610020649937,0.173503809235753,0.181630241816288,0.176875533602305,0.178576412204472,0.182534230233813,0.176414841203738,0.178851977657643
"30",70,7,10,500,0.35,0.95,0.35,0.167688375190413,0.165539553979296,0.165633052436578,0.166972517002071,0.166264422018978,0.165414266046559,0.162776192908092,0.163739510346685,0.164943600479205,0.162124706990941
"31",70,7,10,500,0.35,0.95,0.65,0.160952462999631,0.154415107532668,0.159598945332681,0.161562809595586,0.161244291517801,0.162410868935939,0.157868203889907,0.158130226233212,0.16260608238159,0.158737852874034
"32",70,7,10,500,0.35,0.95,0.95,0.158826761407035,0.153835247100362,0.150606773703512,0.15324297687282,0.156279806765126,0.153940872024218,0.153418640641032,0.156359932109728,0.153308709121575,0.158574088909475
