"","n","k","NP","itermax","pMut","pCR","pGBest","1","2","3","4","5","6","7","8","9","10"
"1",30,3,10,500,0.05,0.05,0.05,0.580324931412891,0.496923010973933,0.498157578875176,0.507896947873801,0.484659636488347,0.601010802469146,0.489241255144032,0.542409979423862,0.548747427983547,0.570558127572021
"2",30,3,10,500,0.05,0.05,0.35,0.492396262002745,0.473603395061736,0.485180898491089,0.460270061728399,0.485482681755828,0.532067043895752,0.517060185185186,0.504741941015081,0.470832475994512,0.473575960219477
"3",30,3,10,500,0.05,0.05,0.65,0.501147976680383,0.48921382030178,0.46103823731139,0.504851680384083,0.505894204389574,0.496292009602196,0.482327674897115,0.483452503429356,0.483205589849101,0.48594907407408
"4",30,3,10,500,0.05,0.05,0.95,0.481477194787382,0.457581447187924,0.488335905349788,0.46603137860083,0.48087362825789,0.484467592592595,0.485098593964332,0.504083504801092,0.476099965706446,0.481147976680377
"5",30,3,10,500,0.05,0.35,0.05,0.468665123456793,0.477416838134438,0.45604509602195,0.452643175582988,0.504440157750342,0.460928497942381,0.470393518518519,0.466552640603558,0.491737825788749,0.467211076817575
"6",30,3,10,500,0.05,0.35,0.35,0.455688443072706,0.465235768175594,0.459035493827163,0.486881858710562,0.471628086419748,0.463836591220859,0.455990226337445,0.456017661179697,0.460928497942381,0.467073902606314
"7",30,3,10,500,0.05,0.35,0.65,0.44896690672154,0.460571844993138,0.453658264746228,0.45459104938271,0.442739197530871,0.466936728395061,0.463644547325101,0.466552640603558,0.466250857338826,0.48301354595337
"8",30,3,10,500,0.05,0.35,0.95,0.465318072702336,0.445400377229087,0.468308470507543,0.452752914951983,0.444165809327858,0.457581447187924,0.468390775034286,0.444248113854594,0.442958676268868,0.440132887517139
"9",30,3,10,500,0.05,0.65,0.05,0.4642481138546,0.463589677640604,0.437252229080934,0.453987482853219,0.457169924554184,0.440379801097401,0.467046467764048,0.454316700960224,0.471353737997261,0.450722736625518
"10",30,3,10,500,0.05,0.65,0.35,0.464604766803836,0.450558127572026,0.459831104252392,0.45088734567901,0.476703532235945,0.474920267489701,0.460681584362146,0.444988854595346,0.441202846364883,0.445702160493826
"11",30,3,10,500,0.05,0.65,0.65,0.437361968449929,0.442327674897117,0.44411093964334,0.425071159122083,0.447869513031558,0.438980624142667,0.455990226337445,0.449104080932801,0.446717249657065,0.457115054869686
"12",30,3,10,500,0.05,0.65,0.95,0.446552640603573,0.446607510288063,0.45267061042524,0.455276920438966,0.439501886145409,0.458185013717423,0.45324674211248,0.445263203017833,0.475002572016464,0.451957304526754
"13",30,3,10,500,0.05,0.95,0.05,0.43382287379972,0.423397633744854,0.450722736625518,0.448637688614535,0.448555384087786,0.459940843621394,0.461696673525379,0.449543038408773,0.442327674897117,0.455359224965708
"14",30,3,10,500,0.05,0.95,0.35,0.435194615912203,0.428390775034287,0.429954561042514,0.440901063100137,0.453630829903982,0.435167181069965,0.445016289437584,0.450722736625518,0.424687071330594,0.452780349794242
"15",30,3,10,500,0.05,0.95,0.65,0.440379801097401,0.43604509602195,0.445537551440334,0.449762517146769,0.444659636488341,0.437718621399172,0.444248113854594,0.436758401920444,0.443589677640598,0.436511488340195
"16",30,3,10,500,0.05,0.95,0.95,0.439940843621395,0.436292009602192,0.443644547325095,0.429323559670784,0.428692558299047,0.433740569272971,0.424330418381344,0.436099965706448,0.451298868312751,0.449680212620027
"17",30,3,10,500,0.35,0.05,0.05,0.465318072702336,0.466168552812063,0.461861282578878,0.47588048696845,0.462931241426615,0.436346879286703,0.51354852537723,0.495853052126197,0.453850308641986,0.469488168724289
"18",30,3,10,500,0.35,0.05,0.35,0.441175411522624,0.441477194787383,0.436292009602192,0.439776234567896,0.421888717421118,0.460105452674886,0.417526577503435,0.402794067215363,0.418377057613169,0.422986111111114
"19",30,3,10,500,0.35,0.05,0.65,0.40471450617284,0.424522462277102,0.411518347050756,0.405235768175582,0.430667866941015,0.426195987654317,0.42035236625515,0.417828360768181,0.412698045267487,0.410777606310003
"20",30,3,10,500,0.35,0.05,0.95,0.411957304526742,0.419968278463648,0.406470336076818,0.407787208504803,0.407704903978054,0.408555384087794,0.405427812071327,0.40564729080933,0.417416838134434,0.41294495884775
"21",30,3,10,500,0.35,0.35,0.05,0.452890089163237,0.441943587105621,0.423095850480115,0.413905178326471,0.42520833333333,0.431271433470506,0.432533436213987,0.434591049382718,0.43933727709191,0.423095850480115
"22",30,3,10,500,0.35,0.35,0.35,0.412643175582997,0.404933984910837,0.406744684499312,0.406388031550069,0.40600394375858,0.418267318244167,0.416209705075443,0.410722736625506,0.410475823045278,0.408857167352533
"23",30,3,10,500,0.35,0.35,0.65,0.420242626886141,0.41157321673526,0.403836591220855,0.410448388203012,0.411051954732511,0.401724108367627,0.408335905349798,0.396292009602194,0.403891460905359,0.404001200274347
"24",30,3,10,500,0.35,0.35,0.95,0.40444015775034,0.403233024691363,0.406525205761316,0.402053326474631,0.406909293552811,0.407348251028811,0.405455246913579,0.413548525377228,0.394344135802464,0.406909293552811
"25",30,3,10,500,0.35,0.65,0.05,0.420818758573395,0.415276920438953,0.414179526748978,0.420407235939647,0.421586934156393,0.414014917695472,0.414536179698222,0.419309842249652,0.415249485596701,0.419721364883406
"26",30,3,10,500,0.35,0.65,0.35,0.412259087791488,0.40622342249657,0.403946330589849,0.393027263374472,0.412862654320986,0.410530692729782,0.407128772290814,0.412176783264752,0.410997085048014,0.404056069958844
"27",30,3,10,500,0.35,0.65,0.65,0.398816015089162,0.423068415637849,0.408582818930039,0.406634945130317,0.40850051440329,0.411436042523999,0.395112311385462,0.39837705761317,0.412396262002741,0.39785579561042
"28",30,3,10,500,0.35,0.65,0.95,0.406525205761316,0.399885973936899,0.407759773662551,0.404110939643348,0.410119170096021,0.40079132373113,0.407540294924555,0.410475823045278,0.407924382716043,0.400352366255151
"29",30,3,10,500,0.35,0.95,0.05,0.417307098765432,0.416950445816175,0.415880486968452,0.414234396433476,0.424933984910843,0.41763631687243,0.420187757201637,0.427814643347055,0.41928240740742,0.422986111111114
"30",30,3,10,500,0.35,0.95,0.35,0.401175411522639,0.400599279835399,0.4112714334705,0.414097222222215,0.404769375857345,0.405427812071327,0.415249485596701,0.415084876543202,0.410695301783268,0.411326303155005
"31",30,3,10,500,0.35,0.95,0.65,0.410009430727026,0.397499142661184,0.403370198902596,0.402519718792863,0.404659636488343,0.40150462962963,0.401971021947868,0.399666495198896,0.402108196159122,0.397334533607685
"32",30,3,10,500,0.35,0.95,0.95,0.396209705075437,0.411710390946507,0.404275548696847,0.403836591220855,0.404961419753075,0.415276920438953,0.399693930041155,0.395825617283956,0.391957304526749,0.404275548696847
"33",30,3,10,500,0.65,0.05,0.05,0.469268689986285,0.457389403292187,0.465976508916333,0.450283779149512,0.479392146776406,0.498322187928668,0.478898319615916,0.459776234567895,0.43470078875172,0.468994341563791
"34",30,3,10,500,0.65,0.05,0.35,0.423233024691355,0.410997085048014,0.472478566529488,0.426415466392306,0.408884602194792,0.408006687242807,0.424879115226338,0.434069787379969,0.441312585733884,0.414810528120708
"35",30,3,10,500,0.65,0.05,0.65,0.410750171467772,0.405153463648833,0.397087620027423,0.409680212620028,0.408610253772292,0.405839334705067,0.407869513031546,0.408034122085045,0.397334533607685,0.397389403292182
"36",30,3,10,500,0.65,0.05,0.95,0.405564986282574,0.402711762688621,0.390201474622764,0.392752914951985,0.403123285322368,0.404933984910837,0.397032750342925,0.401724108367627,0.399556755829894,0.398020404663912
"37",30,3,10,500,0.65,0.35,0.05,0.435661008230455,0.423397633744854,0.452615740740743,0.471408607681759,0.425674725651588,0.429762517146784,0.424275548696847,0.457005315500685,0.445976508916333,0.434591049382718
"38",30,3,10,500,0.65,0.35,0.35,0.415194615912204,0.420626714677644,0.4207090192044,0.410942215363516,0.412039609053498,0.417855795610426,0.416017661179692,0.413301611796993,0.401971021947868,0.417416838134434
"39",30,3,10,500,0.65,0.35,0.65,0.392643175582998,0.411079389574763,0.41113425925926,0.411490912208504,0.401833847736635,0.409021776406032,0.398843449931408,0.413548525377228,0.396593792866939,0.415030006858705
"40",30,3,10,500,0.65,0.35,0.95,0.399474451303158,0.396538923182442,0.403095850480102,0.40057184499314,0.405866769547326,0.396621227709185,0.393027263374472,0.405510116598076,0.400270061728394,0.401285150891634
"41",30,3,10,500,0.65,0.65,0.05,0.456374314128948,0.446854423868319,0.455990226337445,0.461696673525379,0.436154835390945,0.444083504801102,0.441449759945131,0.424385288065841,0.469241255144033,0.426415466392306
"42",30,3,10,500,0.65,0.65,0.35,0.419611625514404,0.40907664609053,0.422053326474631,0.411189128943758,0.406634945130317,0.415304355281199,0.419117798353921,0.416785836762683,0.415715877914946,0.414179526748978
"43",30,3,10,500,0.65,0.65,0.65,0.411765260631004,0.410942215363516,0.400681584362142,0.408116426611801,0.410091735253776,0.404248113854595,0.412725480109732,0.403095850480102,0.411051954732511,0.423644547325103
"44",30,3,10,500,0.65,0.65,0.95,0.401422325102888,0.408719993141293,0.413466220850485,0.413082133058983,0.415002572016467,0.407896947873798,0.40378172153635,0.403671982167349,0.403589677640613,0.406964163237308
"45",30,3,10,500,0.65,0.95,0.05,0.449350994513029,0.457060185185182,0.443205589849116,0.455578703703698,0.454042352537723,0.486113683127579,0.48501628943759,0.448088991769548,0.454645919067215,0.450612997256516
"46",30,3,10,500,0.65,0.95,0.35,0.437910665294923,0.431957304526748,0.441806412894381,0.410612997256511,0.425153463648832,0.430393518518528,0.422656893004109,0.421312585733878,0.420324931412898,0.41719735939643
"47",30,3,10,500,0.65,0.95,0.65,0.406470336076818,0.40600394375858,0.417746056241425,0.411820130315509,0.411051954732511,0.416484053497937,0.426552640603567,0.420050582990397,0.425400377229088,0.41719735939643
"48",30,3,10,500,0.65,0.95,0.95,0.408418209876547,0.416045096021951,0.41335648148149,0.412313957475992,0.406607510288058,0.418788580246916,0.406360596707823,0.416593792866946,0.410475823045278,0.421120541838141
"49",30,3,10,500,0.95,0.05,0.05,0.47588048696845,0.469076646090541,0.467375685871053,0.469049211248289,0.475331790123448,0.47681327160494,0.484933984910833,0.447485425240049,0.458569101508918,0.463836591220859
"50",30,3,10,500,0.95,0.05,0.35,0.433191872427983,0.42726594650206,0.42699159807956,0.444906550068583,0.473411351165978,0.464824245541839,0.47538665980796,0.470585562414264,0.441120541838126,0.427128772290807
"51",30,3,10,500,0.95,0.05,0.65,0.404604766803839,0.413438786008226,0.402190500685878,0.41294495884775,0.423178155006858,0.4204346707819,0.406909293552811,0.416237139917695,0.412176783264752,0.408829732510295
"52",30,3,10,500,0.95,0.05,0.95,0.397416838134435,0.39878858024691,0.396484053497945,0.402684327846362,0.41357596021948,0.403315329218099,0.419062928669417,0.394810528120709,0.401340020576138,0.402574588477367
"53",30,3,10,500,0.95,0.35,0.05,0.457554012345679,0.480901063100142,0.481998456790124,0.475962791495213,0.480160322359396,0.471929869684494,0.471984739368991,0.48551011659808,0.491874999999996,0.499145233196163
"54",30,3,10,500,0.95,0.35,0.35,0.431490912208496,0.443425068587106,0.448774862825782,0.436292009602192,0.432149348422492,0.42789694787379,0.442574588477372,0.443507373113855,0.443068415637855,0.432286522633753
