"","n","k","NP","itermax","pMut","pCR","pGBest","1","2","3","4","5","6","7","8","9","10"
"1",30,3,100,1500,0.95,0.95,0.95,0.39785579561042,0.386278292181075,0.397526577503429,0.39593535665295,0.390256344307276,0.391243998628263,0.387622599451298,0.397252229080942,0.390064300411525,0.401833847736635
"2",30,3,49,1500,0.692857142857143,0.178571428571429,0.178571428571429,0.388527949245543,0.386607510288073,0.385016289437587,0.388857167352534,0.39508487654321,0.388719993141294,0.387704903978055,0.384001200274348,0.385043724279832,0.392944958847737
"3",30,3,87,1071,0.821428571428571,0.05,0.564285714285714,0.387759773662552,0.374837962962962,0.38531807270234,0.389049211248285,0.38822616598079,0.384824245541843,0.3843029835391,0.383946330589857,0.384110939643349,0.383342764060352
"4",30,3,36,1071,0.564285714285714,0.821428571428571,0.307142857142857,0.393493655692717,0.394673353909455,0.384357853223598,0.395798182441696,0.385510116598077,0.393493655692717,0.395825617283956,0.389268689986275,0.388747427983539,0.39085991083676
"5",30,3,100,1214,0.692857142857143,0.435714285714286,0.435714285714286,0.390805041152256,0.382629458161865,0.3925883058985,0.397746056241419,0.392533436213996,0.390201474622764,0.389488168724285,0.393274176954728,0.391134259259261,0.384851680384081
"6",30,3,49,1214,0.95,0.692857142857143,0.692857142857143,0.396785836762684,0.393191872427992,0.396648662551437,0.39958419067216,0.397883230452679,0.392012174211254,0.389762517146779,0.393768004115225,0.395853052126201,0.402245370370376
"7",30,3,87,1357,0.564285714285714,0.564285714285714,0.05,0.389543038408782,0.397910665294918,0.390914780521258,0.381971021947869,0.386689814814808,0.388171296296293,0.38509859396433,0.38353480795611,0.385290637860088,0.394563614540461
"8",30,3,36,1357,0.821428571428571,0.307142857142857,0.821428571428571,0.391518347050757,0.383425068587108,0.392670610425236,0.393109567901236,0.387650034293557,0.39223165294925,0.385016289437587,0.394728223593953,0.389789951989024,0.386826989026062
"9",30,3,61,786,0.821428571428571,0.564285714285714,0.307142857142857,0.395304355281206,0.396703532235934,0.390174039780526,0.395167181069953,0.395990226337448,0.39379543895747,0.393164437585726,0.397252229080942,0.401065672153644,0.385811899862816
"10",30,3,10,786,0.564285714285714,0.307142857142857,0.564285714285714,0.395386659807949,0.394700788751721,0.397938100137177,0.38951560356653,0.397526577503429,0.401614368998625,0.394700788751721,0.40328789437586,0.390420953360768,0.389570473251027
"11",30,3,74,643,0.95,0.435714285714286,0.178571428571429,0.428006687242792,0.439200102880663,0.43118912894375,0.450914780521255,0.423671982167348,0.428253600823048,0.411682956104241,0.412012174211239,0.439172668038404,0.421367455418376
"12",30,3,23,643,0.692857142857143,0.692857142857143,0.95,0.394344135802464,0.392560871056241,0.392835219478735,0.388637688614545,0.39437157064473,0.396374314128936,0.385839334705082,0.393768004115225,0.395194615912212,0.394399005486962
"13",30,3,61,500,0.564285714285714,0.05,0.821428571428571,0.383315329218113,0.387979252400548,0.395962791495195,0.393905178326465,0.390640432098757,0.381147976680381,0.387128772290808,0.394508744855963,0.38822616598079,0.392752914951985
"14",30,3,10,500,0.821428571428571,0.821428571428571,0.05,0.477169924554176,0.488912037037034,0.490366083676273,0.482300240054877,0.490914780521254,0.488061556927294,0.488390775034292,0.489625342935528,0.475743312757189,0.472780349794241
"15",30,3,74,929,0.692857142857143,0.95,0.692857142857143,0.388006687242794,0.391189128943766,0.387595164609053,0.390667866941023,0.383040980795606,0.389076646090537,0.390832475994522,0.390667866941023,0.389680212620022,0.389625342935525
"16",30,3,23,929,0.95,0.178571428571429,0.435714285714286,0.394344135802464,0.398020404663912,0.398733710562406,0.39837705761317,0.40243741426612,0.407704903978054,0.396045096021945,0.408088991769542,0.39223165294925,0.402053326474631
"17",30,3,74,1500,0.435714285714286,0.692857142857143,0.435714285714286,0.3951397462277,0.382876371742107,0.390832475994522,0.383562242798355,0.389350994513031,0.392478566529499,0.38438528806585,0.377554012345682,0.387348251028805,0.389789951989024
"18",30,3,23,1500,0.178571428571429,0.435714285714286,0.692857142857143,0.392917524005484,0.385043724279832,0.387403120713302,0.390201474622764,0.386278292181075,0.392204218106991,0.391463477366252,0.381943587105617,0.388281035665287,0.384165809327847
"19",30,3,61,1071,0.307142857142857,0.307142857142857,0.05,0.387073902606318,0.391326303155005,0.387540294924556,0.384467592592592,0.400955932784643,0.391518347050757,0.383287894375854,0.393850308641967,0.395359224965711,0.393054698216738
"20",30,3,10,1071,0.05,0.564285714285714,0.821428571428571,0.422547153635121,0.428994341563793,0.428802297668035,0.430201474622763,0.411490912208504,0.42106567215363,0.423809156378602,0.427512860082309,0.42290380658435,0.416209705075443
"21",30,3,74,1214,0.178571428571429,0.178571428571429,0.95,0.388719993141294,0.386360596707824,0.388088991769543,0.397883230452679,0.385674725651569,0.392478566529499,0.384577331961587,0.393987482853221,0.385180898491086,0.383754286694099
"22",30,3,23,1214,0.435714285714286,0.95,0.178571428571429,0.39165552126201,0.396374314128936,0.392067043895751,0.39085991083676,0.393109567901236,0.385180898491086,0.398486796982178,0.390667866941023,0.388884602194793,0.390530692729769
"23",30,3,61,1357,0.05,0.821428571428571,0.564285714285714,0.38353480795611,0.388445644718786,0.395907921810698,0.388802297668037,0.395112311385462,0.38608624828531,0.396484053497945,0.394865397805214,0.38531807270234,0.384851680384081
"24",30,3,10,1357,0.307142857142857,0.05,0.307142857142857,0.390036865569272,0.405729595336073,0.389844821673535,0.406360596707823,0.398322187928665,0.395386659807949,0.389131515775042,0.394206961591217,0.391134259259261,0.396813271604936
"25",30,3,87,786,0.307142857142857,0.821428571428571,0.821428571428571,0.387211076817558,0.384796810699591,0.385235768175583,0.389268689986275,0.388857167352534,0.38902177640604,0.38715620713306,0.381833847736629,0.39102451989026,0.384412722908088
"26",30,3,36,786,0.05,0.05,0.05,0.470832475994512,0.500023148148149,0.450612997256516,0.468445644718797,0.510805041152265,0.474975137174205,0.476072530864194,0.436099965706448,0.444440157750345,0.461641803840875
"27",30,3,100,643,0.435714285714286,0.178571428571429,0.692857142857143,0.384248113854596,0.3835896776406,0.387704903978055,0.391600651577513,0.392067043895751,0.39102451989026,0.390667866941023,0.395167181069953,0.38545524691358,0.389844821673535
"28",30,3,49,643,0.178571428571429,0.95,0.435714285714286,0.385345507544585,0.38959790809328,0.391216563786011,0.391737825788753,0.387320816186552,0.393685699588482,0.387759773662552,0.38866512345679,0.392944958847737,0.387595164609053
"29",30,3,87,500,0.05,0.307142857142857,0.307142857142857,0.412396262002741,0.398953189300416,0.399392146776395,0.400050582990398,0.403726851851846,0.397746056241419,0.393411351165981,0.402602023319619,0.4029861111111,0.399364711934164
"30",30,3,36,500,0.307142857142857,0.564285714285714,0.564285714285714,0.392670610425236,0.387896947873799,0.389350994513031,0.392670610425236,0.389844821673535,0.386195987654325,0.386854423868301,0.395962791495195,0.395194615912212,0.389378429355276
"31",30,3,100,929,0.178571428571429,0.692857142857143,0.178571428571429,0.387485425240065,0.397471707818932,0.391847565157741,0.38509859396433,0.388281035665287,0.384577331961587,0.384879115226347,0.377032750342933,0.388308470507553,0.390311213991773
"32",30,3,49,929,0.435714285714286,0.435714285714286,0.95,0.387265946502048,0.390036865569272,0.383617112482852,0.390475823045265,0.388143861454048,0.385592421124827,0.38866512345679,0.392533436213996,0.380791323731144,0.38353480795611
