"","n","k","NP","itermax","pMut","pCR","pGBest","1","2","3","4","5","6","7","8","9","10"
"1",30,3,10,949,0.711224489795918,0.674489795918367,0.729591836734694,0.396840706447202,0.396264574759948,0.402547153635108,0.399090363511663,0.397746056241419,0.390174039780526,0.400873628257886,0.396319444444439,0.398596536351173,0.40208076131687
"2",30,3,12,602,0.343877551020408,0.619387755102041,0.490816326530612,0.403891460905359,0.404275548696847,0.397800925925923,0.39379543895747,0.399474451303158,0.399172668038406,0.393466220850486,0.397608882030172,0.396511488340197,0.394810528120709
"3",30,3,14,847,0.288775510204082,0.105102040816327,0.252040816326531,0.399831104252402,0.407238511659816,0.399693930041155,0.402931241426603,0.40208076131687,0.4029861111111,0.403397633744862,0.405757030178332,0.400105452674895,0.401038237311385
"4",30,3,16,786,0.637755102040816,0.196938775510204,0.564285714285714,0.392752914951985,0.391381172839503,0.39088734567902,0.391737825788753,0.39615483539094,0.394289266117967,0.392670610425236,0.397142489711927,0.385921639231818,0.386580075445814
"5",30,3,17,1276,0.839795918367347,0.307142857142857,0.472448979591837,0.38438528806585,0.396209705075437,0.387320816186552,0.390064300411525,0.384330418381346,0.380023148148154,0.384467592592592,0.390146604938267,0.389104080932783,0.392615740740739
"6",30,3,19,1439,0.454081632653061,0.545918367346939,0.766326530612245,0.395386659807949,0.38858281893004,0.390393518518516,0.389213820301777,0.392643175582998,0.385372942386844,0.390174039780526,0.380983367626882,0.388418209876548,0.39437157064473
"7",30,3,21,1194,0.490816326530612,0.086734693877551,0.876530612244898,0.386525205761309,0.386333161865572,0.387622599451298,0.38987225651578,0.39459104938272,0.387869513031547,0.386991598079561,0.393411351165981,0.393356481481484,0.395770747599458
"8",30,3,23,1071,0.398979591836735,0.858163265306122,0.362244897959184,0.387650034293557,0.382656893004117,0.392643175582998,0.382739197530867,0.387842078189295,0.396346879286698,0.392560871056241,0.38295867626887,0.3877323388203,0.388857167352534
"9",30,3,25,1480,0.21530612244898,0.564285714285714,0.307142857142857,0.39365826474623,0.400736454046639,0.386552640603569,0.386854423868301,0.383836591220856,0.386470336076812,0.386689814814808,0.395770747599458,0.392396262002742,0.385016289437587
"10",30,3,27,908,0.141836734693878,0.398979591836735,0.747959183673469,0.393082133058983,0.392039609053492,0.390009430727027,0.399062928669411,0.394206961591217,0.39280778463649,0.400270061728394,0.395386659807949,0.407293381344313,0.398733710562406
"11",30,3,28,1010,0.858163265306122,0.711224489795918,0.178571428571429,0.429158950617285,0.414645919067216,0.406607510288058,0.411189128943758,0.424714506172832,0.411326303155005,0.415770747599464,0.425510116598089,0.406881858710566,0.421724108367626
