"","n","k","NP","itermax","pMut","pCR","pGBest","1","2","3","4","5","6","7","8","9","10"
"1",25,3,10,500,0.05,0.05,0.05,0.654166044444439,0.658569244444442,0.642594844444448,0.670413511111113,0.681233777777769,0.667204977777773,0.6612999111111,0.651947377777781,0.696969244444443,0.732024177777776
"2",25,3,100,500,0.05,0.05,0.05,0.67959537777778,0.633378844444435,0.650923377777772,0.64385777777777,0.65617991111111,0.687684977777776,0.65938844444445,0.650274844444444,0.656521244444451,0.62474311111111
"3",25,3,10,1500,0.05,0.05,0.05,0.585558044444448,0.641639111111113,0.586377244444443,0.564122311111116,0.59914311111111,0.591633777777774,0.596958577777785,0.602692977777777,0.656999111111105,0.621636977777777
"4",25,3,100,1500,0.05,0.05,0.05,0.588015644444453,0.57692231111111,0.564156444444443,0.565692444444446,0.571802311111112,0.560094577777781,0.576103111111101,0.569924977777768,0.582861511111109,0.582417777777774
"5",25,3,10,500,0.95,0.05,0.05,0.605833244444444,0.628224711111111,0.641673244444439,0.622763377777773,0.617199644444455,0.631672177777771,0.614878577777776,0.634983111111112,0.638976711111107,0.609383111111111
"6",25,3,100,500,0.95,0.05,0.05,0.613001244444453,0.605628444444444,0.621807644444444,0.602829511111111,0.606857244444439,0.611226311111115,0.619452444444446,0.629453511111114,0.615561244444444,0.601430044444434
"7",25,3,10,1500,0.95,0.05,0.05,0.584875377777773,0.592350577777775,0.579618844444442,0.570778311111103,0.576580977777776,0.580062577777776,0.582417777777774,0.58794737777778,0.576683377777769,0.586718577777777
"8",25,3,100,1500,0.95,0.05,0.05,0.570846577777777,0.573747911111117,0.57572764444444,0.572450844444447,0.569208177777766,0.573201777777782,0.5724167111111,0.56739911111111,0.575966577777774,0.572348444444447
"9",25,3,10,500,0.05,0.95,0.05,0.601464177777782,0.618906311111118,0.61030471111112,0.594876444444448,0.604638577777782,0.612284444444444,0.60392177777778,0.610475377777774,0.585319111111114,0.610680177777781
"10",25,3,100,500,0.05,0.95,0.05,0.53585991111111,0.551629511111117,0.548898844444437,0.547362844444454,0.546509511111112,0.546304711111112,0.550503111111107,0.551731911111117,0.547192177777774,0.555691377777778
"11",25,3,10,1500,0.05,0.95,0.05,0.551595377777776,0.556988444444441,0.563064177777781,0.572177777777773,0.563542044444441,0.559582577777773,0.558387911111111,0.564804977777764,0.563064177777781,0.558660977777778
"12",25,3,100,1500,0.05,0.95,0.05,0.546714311111106,0.541150577777767,0.548386844444443,0.549820444444439,0.552790044444439,0.555862044444438,0.552653511111112,0.557090844444441,0.542857244444438,0.550503111111107
"13",25,3,10,500,0.95,0.95,0.05,0.676113777777772,0.696969244444443,0.67676231111112,0.64993351111111,0.660548977777779,0.65778417777778,0.686183111111113,0.678639644444444,0.671608177777776,0.708779377777774
"14",25,3,100,500,0.95,0.95,0.05,0.671130311111108,0.670038044444446,0.691337244444437,0.68276977777778,0.673724444444433,0.690074311111108,0.668126577777768,0.675874844444438,0.675465244444444,0.671130311111108
"15",25,3,10,1500,0.95,0.95,0.05,0.638874311111107,0.63744071111111,0.674372977777775,0.657988977777788,0.636587377777782,0.648260977777773,0.663040711111111,0.64041031111111,0.657442844444453,0.675396977777777
"16",25,3,100,1500,0.95,0.95,0.05,0.624367644444443,0.636621511111102,0.651469511111114,0.63566577777778,0.609519644444459,0.624708977777784,0.644608711111112,0.633003377777774,0.640034844444443,0.644096711111097
"17",25,3,10,500,0.05,0.05,0.95,0.682189511111111,0.640307911111117,0.662084977777769,0.644438044444445,0.616585244444447,0.650001777777784,0.638874311111107,0.660548977777779,0.667990044444441,0.630272711111109
"18",25,3,100,500,0.05,0.05,0.95,0.55954844444444,0.551731911111117,0.547465244444441,0.554599111111109,0.550946844444442,0.559070577777772,0.555145244444444,0.56593137777778,0.550605511111101,0.55026417777778
"19",25,3,10,1500,0.05,0.05,0.95,0.566306844444447,0.574362311111118,0.583919644444444,0.587810844444446,0.590370844444445,0.594876444444448,0.582315377777774,0.591053511111113,0.594705777777781,0.596378311111104
"20",25,3,100,1500,0.05,0.05,0.95,0.553745777777781,0.548796444444444,0.553984711111115,0.557398044444449,0.536303644444444,0.550707911111115,0.544734577777782,0.546543644444439,0.547465244444441,0.548898844444437
"21",25,3,10,500,0.95,0.05,0.95,0.556135111111113,0.57081244444445,0.55954844444444,0.570198044444449,0.564873244444437,0.555247644444444,0.550912711111108,0.568696177777786,0.554326044444435,0.55661297777778
"22",25,3,100,500,0.95,0.05,0.95,0.540228977777786,0.552858311111105,0.549069511111118,0.547192177777774,0.538692977777776,0.55169777777777,0.541594311111102,0.543198577777786,0.539512177777778,0.543437511111112
"23",25,3,10,1500,0.95,0.05,0.95,0.550468977777781,0.550742044444441,0.546509511111112,0.536644977777778,0.54708977777778,0.553199644444446,0.538590577777776,0.563439644444448,0.553882311111115,0.551049244444442
"24",25,3,100,1500,0.95,0.05,0.95,0.53934151111111,0.546236444444445,0.54517831111111,0.54978631111112,0.539546311111118,0.539682844444451,0.546031644444445,0.551936711111103,0.540399644444446,0.547943111111109
"25",25,3,10,500,0.05,0.95,0.95,0.596856177777778,0.617609244444442,0.588152177777773,0.607403377777774,0.605491911111117,0.605082311111116,0.584260977777772,0.604365511111107,0.619042844444452,0.613615644444447
"26",25,3,100,500,0.05,0.95,0.95,0.546714311111106,0.543676444444446,0.559172977777779,0.54203804444445,0.545963377777771,0.541730844444442,0.546134044444452,0.540399644444446,0.536132977777777,0.556783644444434
"27",25,3,10,1500,0.05,0.95,0.95,0.563644444444442,0.5724167111111,0.567467377777783,0.565692444444446,0.568832711111106,0.551492977777776,0.558592711111104,0.553643377777767,0.568081777777785,0.557705244444442
"28",25,3,100,1500,0.05,0.95,0.95,0.542140444444443,0.537771377777774,0.549444977777772,0.544632177777768,0.542447644444444,0.550707911111115,0.551015111111115,0.538624711111116,0.549615644444446,0.549820444444439
