"","n","k","NP","itermax","pMut","pCR","pGBest","1","2","3","4","5","6","7","8","9","10"
"1",25,3,87,1071,0.288775510204082,0.41734693877551,0.509183673469388,0.549342577777785,0.552960711111113,0.544256711111107,0.553336177777787,0.557500444444442,0.545929244444444,0.547601777777781,0.549206044444438,0.547226311111114,0.555213511111111
"2",25,3,82,1296,0.05,0.545918367346939,0.325510204081633,0.548591644444443,0.546407111111112,0.555452444444444,0.543949511111114,0.55152711111111,0.547158044444447,0.54043377777778,0.549137777777771,0.545041777777783,0.543983644444447
"3",25,3,50,1173,0.637755102040816,0.05,0.490816326530612,0.542550044444437,0.553506844444447,0.538863644444443,0.545826844444451,0.543847111111107,0.549752177777772,0.552790044444439,0.544427377777788,0.557807644444443,0.541184711111108
"4",25,3,96,1398,0.527551020408163,0.362244897959184,0.160204081632653,0.539955911111105,0.550844444444434,0.554428444444449,0.537703111111114,0.53906844444445,0.547772444444449,0.541082311111114,0.538897777777776,0.551595377777776,0.544017777777767
"5",25,3,19,1276,0.711224489795918,0.233673469387755,0.0683673469387755,0.557329777777775,0.61682417777778,0.60880284444445,0.584670577777779,0.565453511111119,0.595524977777768,0.555111111111103,0.595559111111109,0.581905777777787,0.548079644444449
"6",25,3,16,847,0.21530612244898,0.270408163265306,0.398979591836735,0.548079644444449,0.544120177777781,0.552721777777786,0.548420977777776,0.554189511111115,0.557466311111116,0.552755911111112,0.553984711111115,0.553063111111113,0.553472711111107
"7",25,3,61,541,0.343877551020408,0.307142857142857,0.086734693877551,0.561630577777771,0.549991111111106,0.551424711111109,0.548898844444437,0.570607644444436,0.547601777777781,0.549035377777778,0.542379377777777,0.547158044444447,0.543164444444438
"8",25,3,71,1112,0.160204081632653,0.086734693877551,0.196938775510204,0.543983644444447,0.544836977777775,0.554530844444442,0.560333511111115,0.54698737777778,0.547499377777774,0.548898844444437,0.545997511111111,0.548113777777776,0.544905244444442
"9",25,3,100,765,0.398979591836735,0.141836734693878,0.545918367346939,0.550127644444447,0.545758577777777,0.550230044444447,0.548386844444443,0.557841777777776,0.554291911111109,0.550946844444442,0.542379377777777,0.546919111111113,0.551185777777782
"10",25,3,30,1133,0.564285714285714,0.931632653061224,0.343877551020408,0.544734577777782,0.557807644444443,0.544222577777774,0.54220871111111,0.546372977777779,0.548420977777776,0.546680177777779,0.542925511111104,0.554291911111109,0.539921777777778
"11",25,3,49,1459,0.252040816326531,0.78469387755102,0.105102040816327,0.538385777777782,0.54241351111111,0.546338844444431,0.549820444444439,0.543471644444439,0.548284444444443,0.550776177777781,0.537088711111112,0.56405404444445,0.538351644444435
"12",25,3,52,806,0.95,0.343877551020408,0.766326530612245,0.543642311111113,0.557773511111116,0.556544711111113,0.547055644444454,0.552039111111111,0.550468977777781,0.547226311111114,0.546099911111111,0.540979911111107,0.542652444444437
"13",25,3,60,929,0.123469387755102,0.729591836734694,0.472448979591837,0.543812977777773,0.551356444444449,0.537668977777787,0.553028977777786,0.541594311111102,0.553199644444446,0.555486577777771,0.541184711111108,0.54555377777777,0.553097244444432
"14",25,3,67,704,0.601020408163265,0.380612244897959,0.435714285714286,0.552346311111111,0.552414577777785,0.560128711111108,0.553882311111115,0.554257777777775,0.551185777777782,0.536781511111112,0.543471644444439,0.552892444444453,0.555623111111112
"15",25,3,25,1357,0.270408163265306,0.123469387755102,0.894897959183673,0.551424711111109,0.55630577777778,0.553165511111113,0.543710577777766,0.541628444444449,0.539512177777778,0.549513244444445,0.549513244444445,0.551800177777784,0.552994844444439
"16",25,3,74,1378,0.435714285714286,0.821428571428571,0.41734693877551,0.537907911111114,0.540399644444446,0.54685084444444,0.544188444444454,0.553984711111115,0.545587911111117,0.544461511111108,0.550400711111107,0.542379377777777,0.544871111111109
