"","n","k","NP","itermax","pMut","pCR","pGBest","1","2","3","4","5","6","7","8","9","10"
"1",50,5,21,1197,0.540909090909091,0.604545454545454,0.468181818181818,0.192090111111105,0.1944376311111,0.1914974711111,0.195405311111112,0.192071551111096,0.192646911111101,0.192418431111105,0.194783871111104,0.190390271111104,0.188362751111108
"2",50,5,95,621,0.304545454545455,0.868181818181818,0.186363636363636,0.188488191111107,0.186763391111108,0.188611071111101,0.188019071111101,0.188179711111097,0.188065791111108,0.191170431111096,0.1897176311111,0.188328831111098,0.1885976311111
"3",50,5,90,955,0.786363636363636,0.513636363636364,0.459090909090909,0.20035315111111,0.198390271111105,0.202248831111099,0.200054271111104,0.195581311111109,0.196526591111114,0.196257791111112,0.197053951111109,0.198842111111104,0.197910271111101
"4",50,5,85,1399,0.104545454545455,0.25,0.359090909090909,0.173089791111108,0.17212723111111,0.173260671111113,0.173170431111105,0.171196031111098,0.171311871111114,0.174250751111105,0.174419071111105,0.172943871111109,0.176848511111112
"5",50,5,59,1136,0.159090909090909,0.0954545454545455,0.304545454545455,0.188009471111104,0.184700671111107,0.181381631111102,0.184691071111097,0.184111871111114,0.187396991111095,0.18401587111111,0.181845631111101,0.181674751111104,0.185587071111104
"6",50,5,56,1035,0.35,0.713636363636364,0.477272727272727,0.17411059111111,0.173828991111097,0.175733631111105,0.176261631111105,0.172793471111106,0.174621311111116,0.174820351111105,0.178866431111098,0.176294911111104,0.175560831111102
"7",50,5,87,1146,0.640909090909091,0.813636363636364,0.513636363636364,0.190970111111105,0.192867071111096,0.190064511111109,0.188953471111107,0.190331391111111,0.191536511111111,0.191738751111108,0.192676991111106,0.188940031111112,0.191961471111106
"8",50,5,34,601,0.822727272727273,0.113636363636364,0.240909090909091,0.251068031111107,0.249500031111106,0.264112511111109,0.242793471111107,0.275599871111108,0.224590591111108,0.240734591111111,0.231443071111094,0.23190451111111,0.249834111111111
"9",50,5,43,510,0.386363636363636,0.85,0.668181818181818,0.1913880311111,0.187108991111101,0.191936511111108,0.194278271111098,0.189973631111104,0.190612991111096,0.191571071111098,0.190746111111105,0.188022911111099,0.191946111111105
"10",50,5,39,884,0.604545454545454,0.495454545454545,0.159090909090909,0.208276991111096,0.211084671111104,0.205491711111103,0.211188991111104,0.210146431111093,0.209595391111109,0.2081630711111,0.207018751111107,0.199704831111105,0.206655231111109
