"","n","k","NP","itermax","pMut","pCR","pGBest","1","2","3","4","5","6","7","8","9","10"
"1",70,7,10,949,0.711224489795918,0.674489795918367,0.729591836734694,0.168777320556156,0.162079771065721,0.166108704588309,0.164320390762168,0.163446661845357,0.165115807637777,0.157278936946149,0.167344074204726,0.162691080979101,0.168753860943237
"2",70,7,12,602,0.343877551020408,0.619387755102041,0.490816326530612,0.15057696752864,0.146534830890561,0.149209680088889,0.152561514783614,0.1493982069782,0.1493041418636,0.151050523048306,0.152119012084912,0.147447375833575,0.146407389660014
"3",70,7,14,847,0.288775510204082,0.105102040816327,0.252040816326531,0.179740043004566,0.144040065387537,0.156945062455078,0.155855607097757,0.147048675745456,0.150334268199853,0.180007335260916,0.165917627741086,0.154316962485399,0.146857485566764
"4",70,7,16,786,0.637755102040816,0.196938775510204,0.564285714285714,0.142734486929568,0.141650868142607,0.147322654558139,0.147701521640172,0.144830212350105,0.142531510278685,0.142750863326029,0.140697467207063,0.147091175044221,0.148446449348864
"5",70,7,17,1276,0.839795918367347,0.307142857142857,0.472448979591837,0.144092424523609,0.1493098651025,0.148867702398189,0.151215250330312,0.146289581603839,0.144162916693818,0.146783140126793,0.151844466614912,0.14833113458488,0.150023060001454
"6",70,7,19,1439,0.454081632653061,0.545918367346939,0.766326530612245,0.128071492202328,0.126060198721991,0.127182803532352,0.12694463746209,0.127096104962875,0.128913318312197,0.127354784028009,0.126791469989354,0.129496238694002,0.127952777494441
"7",70,7,21,1194,0.490816326530612,0.086734693877551,0.876530612244898,0.122898590888525,0.121245651495357,0.125643705594133,0.125377716649618,0.123333273716258,0.1239988694006,0.123926280598322,0.124929717374943,0.125693684769477,0.12545376206153
"8",70,7,23,1071,0.398979591836735,0.858163265306122,0.362244897959184,0.141522180265967,0.143229348764349,0.13764409092111,0.141995905782833,0.144493844566846,0.13943523803385,0.140188665602291,0.143948493565138,0.141905240612136,0.141667811196393
"9",70,7,25,1480,0.21530612244898,0.564285714285714,0.307142857142857,0.121223948520117,0.121881554336286,0.120747673045339,0.119835128102333,0.120323926703816,0.119444871208237,0.121504897217815,0.121857471400338,0.120745576413263,0.122131676875945
"10",70,7,27,908,0.141836734693878,0.398979591836735,0.747959183673469,0.126415776188302,0.126530240966299,0.127126307797862,0.125027182433433,0.127742604295634,0.126913074649543,0.126969060392449,0.126805636422277,0.125647388866688,0.122137740109239
"11",70,7,28,1010,0.858163265306122,0.711224489795918,0.178571428571429,0.192298019131287,0.183809322528129,0.191394880699743,0.182201715720302,0.178759839177929,0.177554842393714,0.181328043469223,0.182005142297093,0.180810005350186,0.184117810771389
"12",70,7,30,582,0.564285714285714,0.601020408163265,0.086734693877551,0.167525121217441,0.178281240408137,0.189689468839033,0.176149758910917,0.195677733366012,0.180137609778051,0.176997364925418,0.17499695126558,0.179834164784894,0.206994956631828
"13",70,7,32,1255,0.05,0.803061224489796,0.692857142857143,0.125306147830507,0.122697880866916,0.12363501873747,0.122053421500491,0.123149563414145,0.123655361735142,0.124592102945579,0.122778856197475,0.124350763594346,0.12294420680253
"14",70,7,34,622,0.803061224489796,0.435714285714286,0.894897959183673,0.149458612648163,0.153833037136824,0.152007380593497,0.149463655898286,0.153288366123903,0.149605943550544,0.151982617668751,0.150124944987014,0.150021133366571,0.152197040797435
"15",70,7,36,1316,0.362244897959184,0.141836734693878,0.435714285714286,0.124536740525722,0.121867557900564,0.119561715946966,0.123900101030271,0.117798675037136,0.123071421370153,0.122481417771877,0.121740739993062,0.119726159900309,0.120349766277467
"16",70,7,38,1378,0.913265306122449,0.766326530612245,0.601020408163265,0.170714438593709,0.166593933248707,0.166308847952615,0.170464259388322,0.166892958314801,0.172651046639678,0.164681974796032,0.166133637510262,0.163232012053739,0.162918707223271
"17",70,7,39,724,0.252040816326531,0.876530612244898,0.803061224489796,0.120900443857947,0.122434441880315,0.126454648880236,0.125007859418921,0.12140176558615,0.123049321734802,0.122556896526484,0.125992823167029,0.125688358190698,0.123513867403134
"18",70,7,41,1092,0.509183673469388,0.380612244897959,0.05,0.193372458069718,0.214795277926519,0.191903285644401,0.211942724993645,0.186211042899731,0.214275199841147,0.194932522328661,0.159150152737746,0.207999130062964,0.214879936529657
"19",70,7,43,745,0.105102040816327,0.454081632653061,0.160204081632653,0.132338818458106,0.136261277070872,0.135427950820756,0.132585824382501,0.134310502591981,0.135044833808849,0.132443083404397,0.132896749252251,0.136970562034339,0.135416391011497
"20",70,7,45,684,0.747959183673469,0.931632653061224,0.545918367346939,0.168667785696814,0.168155527482405,0.168614746571965,0.169579990645433,0.165863341970135,0.165452515415436,0.166715934569024,0.167790996830498,0.171352494732449,0.169791297158869
"21",70,7,47,765,0.931632653061224,0.21530612244898,0.21530612244898,0.191032730008561,0.189787727217783,0.186842922473722,0.168709321678142,0.183922937320141,0.177897386741729,0.188891445339758,0.18222171872358,0.176864823779016,0.193678339689338
"22",70,7,49,1214,0.527551020408163,0.894897959183673,0.839795918367347,0.132715192247938,0.132426990336599,0.132211547224745,0.132059456400917,0.13041881347152,0.131549748144433,0.133896729419238,0.132488189326815,0.12966158929905,0.132150631563185
"23",70,7,50,1459,0.58265306122449,0.729591836734694,0.196938775510204,0.148988003746544,0.150669162674085,0.146913924635519,0.145955027124001,0.143030565377615,0.144979073227237,0.147846925907667,0.145250502081994,0.146111821203554,0.144282991379252
"24",70,7,52,500,0.41734693877551,0.233673469387755,0.398979591836735,0.139591465456099,0.141053837993618,0.141707760537225,0.144384989696281,0.138765392419634,0.143222322213629,0.145274018360644,0.141709800503573,0.14559995964927,0.139297823634515
"25",70,7,54,663,0.380612244897959,0.160204081632653,0.858163265306122,0.12446590836112,0.125109404410101,0.124689851332734,0.124298404458271,0.128366097341341,0.124755130255623,0.12300937239397,0.124982983162717,0.127076101959594,0.125964886961306
"26",70,7,56,1153,0.0683673469387755,0.78469387755102,0.141836734693878,0.118814634940467,0.118041997688986,0.120449781293889,0.117891833500028,0.118996475273442,0.117353509049047,0.117566912194556,0.120342173069419,0.118535329549002,0.121227801789879
"27",70,7,58,1398,0.766326530612245,0.343877551020408,0.821428571428571,0.128706375060086,0.128511161614442,0.126025689291404,0.130211360227839,0.126362170406132,0.127199236594541,0.126653715595629,0.129963674314656,0.128852459316365,0.127258452284149
"28",70,7,60,867,0.821428571428571,0.05,0.674489795918367,0.129624756573452,0.128536887856627,0.132069259572487,0.130101938699948,0.128495805201159,0.128984887131301,0.13209209586235,0.129870969177621,0.129696155395372,0.127856899076437
"29",70,7,61,1418,0.876530612244898,0.325510204081633,0.288775510204082,0.149349247786028,0.144345210352635,0.147958274070416,0.148679742166199,0.148530031303096,0.146833345965068,0.146284028362153,0.14802576295685,0.146483548403395,0.145039025571361
"30",70,7,63,969,0.435714285714286,0.527551020408163,0.527551020408163,0.124125177316515,0.126103831335399,0.126010729538238,0.12498587311504,0.123925883938183,0.123195972648399,0.124169716581631,0.122919783872175,0.123324603859311,0.122565056391844
