"","n","k","NP","itermax","pMut","pCR","pGBest","1","2","3","4","5","6","7","8","9","10"
"1",70,7,87,1071,0.288775510204082,0.41734693877551,0.509183673469388,0.113068389753512,0.114741105487037,0.114206520974349,0.113321402245466,0.111629136834514,0.11341257740775,0.112588431006162,0.112541001788754,0.114132912188886,0.113440456947736
"2",70,7,82,1296,0.05,0.545918367346939,0.325510204081633,0.115739612345008,0.114976438270704,0.113975154791893,0.116943022488734,0.116734379264679,0.115328899121775,0.116184381672973,0.11681801788465,0.11622115773284,0.116190614903464
"3",70,7,50,1173,0.637755102040816,0.05,0.490816326530612,0.129675699066242,0.121825115267534,0.124694327925532,0.123537270350308,0.123375773015019,0.126084054995031,0.127190396740397,0.125457841994213,0.123836012087743,0.124063694997636
"4",70,7,96,1398,0.527551020408163,0.362244897959184,0.160204081632653,0.131587714184662,0.135370945094686,0.130263152706589,0.127220712906849,0.135905756270295,0.128248572613822,0.127327754473997,0.125422879237769,0.129563387586042,0.129276488986543
"5",70,7,19,1276,0.711224489795918,0.233673469387755,0.0683673469387755,0.201922410328844,0.189767384220108,0.193063799829248,0.17301829724671,0.179790135511372,0.200342683061006,0.200825078434812,0.189085978796619,0.207251425733423,0.191437493329966
"6",70,7,16,847,0.21530612244898,0.270408163265306,0.398979591836735,0.139031211366956,0.136421584425801,0.140045527964053,0.141236244983901,0.14255984314453,0.136532592594159,0.138262314053762,0.139601891950725,0.139511680105887,0.141551986440835
"7",70,7,61,541,0.343877551020408,0.307142857142857,0.086734693877551,0.180498343825941,0.168388026979507,0.200060657714426,0.237021674524308,0.21898695543051,0.19837938545542,0.232032256849712,0.208305748337093,0.228432962904722,0.18524177555931
"8",70,7,71,1112,0.160204081632653,0.086734693877551,0.196938775510204,0.147069018743121,0.142448948307634,0.129949904541855,0.188627836355967,0.139849804526831,0.154114212497444,0.132828523711302,0.173251363401111,0.194346372000141,0.149994840467075
"9",70,7,100,765,0.398979591836735,0.141836734693878,0.545918367346939,0.122897684236827,0.123039801891881,0.122118133766062,0.120979435887913,0.12224183505833,0.121606838869106,0.120017421761154,0.123321713906992,0.122593615920617,0.119840284683904
"10",70,7,30,1133,0.564285714285714,0.931632653061224,0.343877551020408,0.154906909417947,0.153989037896155,0.15754872249469,0.152196870800248,0.15645785049408,0.157460040624613,0.153661339969826,0.156552425600257,0.156288759950735,0.148979107226676
"11",70,7,49,1459,0.252040816326531,0.78469387755102,0.105102040816327,0.123220282247285,0.124364476701406,0.122472294589077,0.124061428368377,0.122087137610843,0.120657687863422,0.121642254951402,0.123898061063936,0.120962039508295,0.122336126835848
"12",70,7,52,806,0.95,0.343877551020408,0.766326530612245,0.149998807068293,0.147650182487268,0.151220010251772,0.148227039635792,0.150263719363903,0.146980280207328,0.152517145515702,0.148985737117281,0.151057832927699,0.155736665726963
"13",70,7,60,929,0.123469387755102,0.729591836734694,0.472448979591837,0.116261560399539,0.115145642145514,0.116136952455555,0.115756442067322,0.116990621703349,0.114829504028458,0.114610604306977,0.116776651900519,0.117209351427644,0.115333659043228
"14",70,7,67,704,0.601020408163265,0.380612244897959,0.435714285714286,0.137774025443845,0.13878216547621,0.137354642363679,0.141205645488796,0.139351882742545,0.140923053484891,0.136494966548332,0.13629091324855,0.137695260076818,0.140118683423666
"15",70,7,25,1357,0.270408163265306,0.123469387755102,0.894897959183673,0.121290417423387,0.120636154885386,0.122851444999766,0.120776685899958,0.121909547207751,0.123844795276148,0.121778762699021,0.121007485425102,0.123131203717087,0.121269904428518
"16",70,7,74,1378,0.435714285714286,0.821428571428571,0.41734693877551,0.127022836171813,0.128082712017193,0.129077308939681,0.125990103211904,0.127033092669242,0.125908504558285,0.126660685480631,0.126385346690388,0.125884364956582,0.128049335901236
